Sur quoi le plan d'adressage hiérarchique d'IPv6 est-il basé ?;Sur les numéros de port;Sur les classes A, B et C;Sur les préfixes plutôt que sur les classes d'adresses;Sur les adresses MAC uniquement;4;IPv6 utilise un plan d'adressage hiérarchique basé sur les préfixes plutôt que sur les classes d'adresses, ce qui permet un routage plus efficace avec des tables de routage de taille limitée.
Sur combien de bits une adresse IPv6 est-elle codée et comment se représente-t-elle ?;128 bits, en 8 groupes de 16 bits en hexadécimal séparés par des deux-points;32 bits, en 4 octets décimaux séparés par des points;256 bits, en base 64;64 bits, en notation binaire;2;Une adresse IPv6 se représente en décomposant ses 128 bits en 8 groupes de 16 bits écrits en hexadécimal et séparés par le caractère deux-points.
Combien de fois la contraction :: peut-elle être utilisée dans une adresse IPv6 ?;Jamais;Autant de fois que nécessaire;Une seule fois par adresse;Deux fois maximum;4;Une suite de groupes nuls peut être remplacée par :: mais une seule fois par adresse, pour lever l'ambiguïté sur le nombre de groupes concernés.
À quelle interface un paquet envoyé à une adresse anycast IPv6 est-il transmis ?;À l'interface la plus proche parmi celles qui ont cette adresse;À aucune interface;À une interface tirée au hasard;À toutes les interfaces qui ont cette adresse;2;Un paquet envoyé à une adresse anycast est transmis seulement à l'interface la plus proche (distance déterminée par les routeurs), et pas à toutes les interfaces qui ont cette adresse comme pour le multicast.
Quel préfixe IPv6 identifie les adresses de lien local ?;FF02::/16;::1/128;FE80::/64;FC00::/7;4;Le préfixe FE80::/64 identifie les adresses de lien local, utilisables sur le même réseau sans routeur intermédiaire, tandis que FC00::/7 identifie les adresses locales uniques (site local).
Existe-t-il une adresse de diffusion (broadcast) en IPv6 ?;Oui, l'adresse FE80::1;Non, la diffusion se fait grâce aux adresses multicast;Oui, l'adresse FF02::255;Oui, l'adresse ::255;3;Il n'y a pas d'adresse de diffusion (broadcast) en IPv6 : la diffusion se fait grâce aux adresses multicast, comme FF02::1 pour tous les nœuds du lien ou FF02::2 pour tous les routeurs.
De combien de bits l'Interface ID est-il composé dans une adresse IPv6 unicast globale ?;64 bits;16 bits;48 bits;128 bits;2;L'Interface ID est composé de 64 bits : c'est l'identifiant unique d'une interface sur un sous-réseau, dérivé de l'adresse MAC, le Global Prefix fait 48 bits et le Subnet ID 16 bits.
Quelle est la taille de l'en-tête IPv6 ?;60 octets;20 octets;40 octets;8 octets;4;L'en-tête IPv6 fait 40 octets (contre 20 en IPv4), dont 32 octets pour les adresses source et destination et seulement 8 octets pour les autres informations de contrôle.
À quoi correspond le champ « Nombre de sauts » de l'en-tête IPv6 ?;À la longueur de l'en-tête;Au champ TTL (Time To Live) d'IPv4;Au champ Version;Au numéro de protocole;3;Le champ Nombre de sauts (8 bits) de l'en-tête IPv6 correspond au TTL (Time To Live) d'IPv4.
Pourquoi l'identificateur de flux de l'en-tête IPv6 est-il peu utilisé en pratique ?;Parce que les opérateurs utilisent MPLS à la place;Parce qu'il a été supprimé;Parce qu'il est incompatible avec UDP;Parce qu'il est réservé au multicast;2;L'identificateur de flux permettrait aux routeurs de traiter efficacement une série de paquets, mais en pratique il est très peu utilisé : les opérateurs utilisent MPLS.
Quel champ de contrôle d'erreur a été supprimé de l'en-tête IPv6 ?;Le header checksum;Le champ Adresse source;Le champ Version;Le champ En-tête suivant;2;Le champ header checksum a été supprimé : IPv6 n'intègre plus de contrôle d'erreur, mais propose un en-tête d'authentification optionnel pour assurer l'intégrité du paquet.
