Comment définir schématiquement le Cloud Computing ?;La virtualisation de postes de travail en interne uniquement;Le déport vers Internet de données, d'applications et de services auparavant situés sur les ordinateurs des entreprises ou des particuliers;La sauvegarde chiffrée des données sur bande magnétique;Le regroupement de plusieurs serveurs dans une même armoire;3;De façon schématique, le Cloud Computing ou informatique en nuage désigne le déport vers Internet de données, d'applications et de services qui étaient auparavant situés sur les ordinateurs des entreprises ou des particuliers.
Quels sont les cinq critères du Cloud Computing selon le NIST ?;Disponibilité, intégrité, confidentialité, traçabilité, non-répudiation;Calcul, stockage, réseau, sécurité, supervision;SaaS, IaaS, PaaS, public, privé;Service à la demande, extrême flexibilité, accès léger, virtualisation des ressources, paiement à l'usage;5;Le NIST définit le Cloud Computing par cinq critères : la simplicité d'un service à la demande, l'extrême flexibilité, l'accès léger, la virtualisation des ressources et le paiement à l'usage.
Dans la gestion des plates-formes, de quelle révolution le Cloud Computing est-il considéré ?;La troisième, après l'informatique centralisée sur mainframe et l'informatique personnelle client/serveur;La deuxième, après l'informatique personnelle;La première, remplaçant les mainframes;La quatrième, après le mobile;2;Le Cloud Computing est vu comme la troisième révolution dans la gestion des plates-formes, après l'informatique traditionnelle centralisée des mainframes et terminaux passifs, puis l'informatique personnelle avec les architectures client/serveur.
Que signifie SaaS ?;Server as a Service : la location de serveurs physiques;Software as a Service : la fourniture de logiciel en ligne;Security as a Service : la sécurité externalisée;Storage as a System : le stockage réseau mutualisé;3;SaaS signifie Software as a Service, c'est-à-dire la fourniture de logiciel en ligne, ce concept apparu dans les années 2000 prend la suite du service ASP (Application Service Provider).
De quel service le SaaS prend-il la suite ?;Le service RTC;Le service Minitel;Le service EDI;Le service ASP (Application Service Provider);5;Le SaaS, apparu dans les années 2000, prend la suite du service ASP (Application Service Provider ou fournisseur de service applicatif).
Que fournit le modèle IaaS ?;Des infrastructures de calcul et de stockage en ligne;Des logiciels applicatifs standardisés;Des services de sauvegarde chiffrée;Une plateforme de développement d'applications;2;IaaS signifie Infrastructure as a Service, c'est-à-dire la fourniture d'infrastructures de calcul et de stockage en ligne, c'est une solution très technique.
Que fournit le modèle PaaS ?;Un logiciel de comptabilité en ligne;Des serveurs de stockage à la demande;Un pare-feu managé;Une plateforme de développement d'applications en ligne;5;PaaS signifie Platform as a Service, c'est-à-dire la fourniture d'une plateforme de développement d'applications en ligne, le PaaS et l'IaaS sont des solutions très techniques.
Lequel des modèles Cloud est le plus destiné aux métiers de l'entreprise ?;Le SaaS;Le Cloud communautaire;L'IaaS;Le PaaS;2;Le PaaS et l'IaaS sont des solutions très techniques, alors que le SaaS est davantage destiné aux métiers de l'entreprise (outils collaboratifs, CRM, comptabilité, trésorerie...).
Qu'est-ce qu'un Cloud public ?;Un datacenter privé exploité pour une seule entreprise;L'accès à un service mutualisé, hébergé chez un fournisseur;Un cloud partagé entre organisations du même secteur;Un service déployé et géré en interne par l'entreprise;3;Le Cloud public est l'accès à un service mutualisé, hébergé chez un fournisseur, par opposition au Cloud interne (géré par l'entreprise) et au Cloud privé ou hybride.
Pourquoi dit-on que le Cloud interne n'apporte pas d'innovation majeure ?;Parce qu'il impose de tout héberger à l'étranger;Parce qu'il coûte plus cher que le Cloud public;Parce qu'il interdit la virtualisation;Parce qu'il se limite à la mutualisation et à la virtualisation de ressources qui restent gérées en interne;5;Le Cloud interne est le déploiement en interne d'un service géré par l'entreprise : il n'apporte pas d'innovation majeure dans la mesure où il se limite à la mutualisation et à la virtualisation des ressources de l'entreprise, qui restent gérées en interne.
Qu'est-ce qu'un Cloud communautaire ?;Un Cloud sans aucune mesure de sécurité;Un Cloud privé partagé plus largement, mutualisé par plusieurs organisations d'un même secteur économique;Un Cloud public gratuit financé par la publicité;Un Cloud réservé aux administrations d'un même pays;3;Le Cloud communautaire est un Cloud privé partagé de manière plus large, mutualisé par plusieurs organisations qui, en général, opèrent dans le même secteur économique.
Pour quelle raison principale une organisation choisit-elle un Cloud privé ?;Parce qu'il supprime le besoin de sécurité;Pour des besoins de confidentialité et pour garder la main sur l'infrastructure;Parce qu'il est toujours gratuit;Parce qu'il ne nécessite aucun contrat;3;Les organisations choisissent le Cloud privé lorsqu'elles ont des besoins de confidentialité, d'autres facteurs comme la volonté de garder la main sur l'infrastructure, voire un rejet du Cloud public, peuvent aussi motiver ce choix.
