Comment définit-on la mobilité en entreprise ?;Permettre à un collaborateur nomade de reconstituer à distance son univers d'information en tous lieux et à tout moment;Équiper chaque employé d'un ordinateur portable;Interdire l'accès distant au système d'information;Déplacer physiquement les serveurs entre les sites;2;La mobilité, c'est permettre à un collaborateur nomade, ponctuel ou permanent, de pouvoir reconstituer à distance son univers d'information et de communication, en tous lieux et à tout moment, ce qu'on appelle le VHE (Virtual Home Environment).
Que signifie l'acronyme VHE ?;Virtual Hosting Extension;Very High Encryption;Virtual Home Environment;Wireless Handheld Equipment;4;Le VHE (Virtual Home Environment) désigne l'environnement informatique de l'entreprise reconstitué à distance sur le terminal mobile : ressources, accès et applications métier.
Quel est le corollaire attendu de la mobilité pour l'entreprise ?;Réduire le nombre d'applications métier;Supprimer le réseau local filaire;Centraliser toutes les données sur un seul serveur;Optimiser les processus métier et accélérer la prise de décision pour dégager des gains de productivité;5;Le corollaire de la mobilité est d'optimiser les processus métier et d'accélérer la prise de décision en diminuant les délais transitoires, pour au final dégager des gains de productivité.
Quels sont les quatre grands axes de mobilité retenus pour une société commerciale ?;Production, stockage, transport et livraison;Comptabilité, ressources humaines, juridique et communication;Développement, test, recette et exploitation;Supply chain, sales force, field force et fonctions managériales;5;Pour une société commerciale, quatre grands axes de mobilité sont retenus : la chaîne d'approvisionnement (supply chain), les fonctions commerciales (sales force), l'intervention sur le terrain (field force) et les fonctions managériales de pilotage.
Quelle est la différence entre mobilité réduite et mobilité complète ?;La réduite est gratuite, la complète est payante;La réduite donne accès aux fichiers en mode déconnecté, la complète aux fichiers et applications métier en temps réel;La réduite utilise le WiFi, la complète la 3G;La réduite concerne les cadres, la complète tous les employés;3;La mobilité réduite consiste en un accès aux fichiers en mode déconnecté avec synchronisation à la reconnexion, la mobilité complète donne accès aux fichiers et aux applications métier en temps réel, avec des besoins réguliers de synchronisation.
Quel besoin un assistant personnel (PDA) satisfait-il, par opposition à un smartphone ?;Le stockage de sauvegardes;Les communications téléphoniques prioritairement;La saisie et la consultation d'informations;Le calcul intensif;4;Les smartphones répondent à un besoin de communications téléphoniques et de quelques fonctions avancées, tandis que les assistants personnels (PDA, Pocket PC) répondent à des attentes de saisie et de consultation d'informations, avec synchronisation régulière à un portable via Bluetooth.
Lequel de ces systèmes d'exploitation équipait les terminaux mobiles de l'époque ?;Android;iOS;Chrome OS;Symbian OS;5;Trois systèmes d'exploitation étaient en lice : Symbian OS v9 (consortium Psion, Nokia, Ericsson, Panasonic, Motorola), Windows Mobile v5 de Microsoft et Palm OS de Palm Source (déclinaisons Cobalt et Garnet).
Quelle technologie sans fil est utilisée pour la synchronisation de proximité d'un terminal mobile ?;Le CPL;Le WiMax;Le Bluetooth;L'UMTS;4;Les fonctions communicantes de proximité utilisent le Bluetooth pour l'impression locale, les échanges de fichiers et la synchronisation du mobile, le WiFi sert au sein du bureau et le GSM/GPRS/UMTS pour les fonctions étendues.
À quelle catégorie de réseau sans fil le Bluetooth appartient-il ?;Au WWAN;Au WPAN;Au MAN;Au WLAN;3;Le Bluetooth relève du WPAN, tandis que le WLAN correspond aux normes 802.11 du WiFi et à HyperLan2, et le WWAN aux réseaux des opérateurs mobiles (GSM/GPRS/Edge, UMTS/HSDPA) et de transport (BLR, WiMax).
Que permet la technologie Edge par rapport au GPRS ?;Elle supprime le besoin de carte SIM;Elle remplace le GSM par le WiFi;Elle multiplie les débits du GPRS par 4 en modifiant les équipements du réseau GSM;Elle divise la latence par deux;4;L'Edge multiplie les débits du GPRS par 4 en modifiant les équipements de réseau du GSM.
