Quelle est la principale finalité de l'administration réseau ?;Supprimer tout mécanisme de routage;Réduire le nombre d'équipements du réseau;Chiffrer l'ensemble des communications;Apporter une qualité de service aux utilisateurs;5;La principale finalité de l'administration réseau est d'apporter une qualité de service (QdS ou QoS) aux utilisateurs du réseau, lui-même constitué d'éléments actifs ayant chacun leur propre niveau de qualité de service.
Quelles sont les deux approches contradictoires de la qualité de service ?;Celle du mode connecté et celle du mode non connecté;Celle de la couche physique et celle de la couche application;Celle des fournisseurs et opérateurs, et celle de l'utilisateur final;Celle du matériel et celle du logiciel;4;Il y a au moins deux approches de la qualité de service : celle des fournisseurs, opérateurs, constructeurs et équipementiers, et celle de l'utilisateur final, ce qui souligne une dualité entre leurs intérêts respectifs.
Pourquoi un réseau techniquement fiable à 98 % peut-il ne pas satisfaire un utilisateur ?;Parce que le réseau devient alors indisponible;Parce que 98 % est un taux insuffisant pour tout technicien;Parce que la fiabilité ne se mesure jamais en pourcentage;Parce que cet utilisateur peut faire partie des 2 % de flux perturbés par les défaillances;5;Un réseau fiable à 98 % est globalement satisfaisant pour les techniciens, mais pas pour l'utilisateur particulier dont le flux a été perturbé par les défaillances : l'utilisateur a besoin du niveau de qualité pour chacune de ses transactions, non d'une moyenne.
Quelle recommandation fournit un cadre de description du concept de qualité de service ?;La RFC 2474;La norme ISO 27001;La recommandation E.800 de l'UIT-T;La norme ANSI X3T11;4;La recommandation E.800 de l'UIT-T fournit un cadre de description pour le concept de qualité de service et précise deux définitions : la « qualité de service » attendue par les utilisateurs et la « qualité de fonctionnement » offerte par le réseau.
Comment la recommandation E.800 définit-elle la qualité de service attendue par l'utilisateur ?;Comme la puissance de calcul d'un routeur;Comme le débit maximal théorique d'un lien;Comme le nombre de pannes par an d'un équipement;Comme l'effet global des caractéristiques d'un service qui déterminent le degré de satisfaction de l'usager;5;La QdS attendue est un effet global produit par les caractéristiques d'un service fourni à un usager qui déterminent le degré de satisfaction qu'il en retire, elle ne désigne pas un degré d'excellence comparatif et se mesure au point d'accès du service (SAP).
À quoi s'applique la « qualité de fonctionnement » au sens de la recommandation E.800 ?;Uniquement à la satisfaction ressentie par l'utilisateur;À la facturation du service;À la planification, au développement, à l'exploitation et à la maintenance assurées par le fournisseur du réseau;À la seule couche application;4;La qualité de fonctionnement est l'aptitude d'un réseau à assurer les fonctions liées aux communications entre usagers, elle s'applique à la planification, au développement, à l'exploitation et à la maintenance assurées par le fournisseur du réseau.
Quels sont les quatre critères de la qualité de service ?;Le coût, la sécurité, l'interopérabilité et l'évolutivité;La disponibilité, la fiabilité, le délai et la capacité;L'accès, le maintien, la libération et la restitution;La bande passante, la latence, le jitter et la perte;3;À partir de l'analyse des niveaux de fonctionnement du réseau, on définit quatre critères de qualité de service : la disponibilité, la fiabilité, le délai (temps de réponse mesuré de bout en bout) et la capacité.
Quelles sont les trois phases du service de transfert de l'information ?;Le chiffrement, la transmission et le déchiffrement;La conception, l'exploitation et la maintenance;L'appel, la sonnerie et le décrochage;L'accès, le maintien de la connexion et la libération;5;Le service de transfert de l'information se déroule en trois phases : l'accès (établissement de la connexion), le maintien de la connexion pour le transfert des informations, et la libération (restitution des ressources utilisées).
Que recouvre le temps de transfert de l'information ?;Le délai avant expiration de la durée de vie de l'information;La somme du temps de transit et du temps de traitement, soit le temps de réponse global;Le temps d'établissement de la connexion seul;Uniquement le temps de propagation sur les câbles;3;Le temps de transfert est la somme du temps de transit et du temps de traitement, et correspond au temps de réponse global.
Que signifie qu'un réseau est disponible et fiable mais pas « fidèle » ?;Il tombe en panne de façon aléatoire;Il duplique systématiquement les paquets;Il refuse toute nouvelle connexion;Il continue à fonctionner lors des pointes de trafic mais ne garantit plus l'acheminement dans les délais;5;Le troisième degré de fonctionnement suppose un réseau disponible et fiable mais dont la continuité du service n'est pas assurée : lors de pointes de trafic, il fonctionne correctement mais l'acheminement dans les délais n'est plus garanti.
