À quel niveau du modèle OSI un routeur agit-il ?;Au niveau 4 (transport);Au niveau 2 (liaison);Au niveau 7 (application);Au niveau 3 (réseau);5;Le routeur agit au niveau 3 du modèle OSI : il consulte sa table de routage en utilisant l'adresse de destination contenue dans l'en-tête du datagramme pour déterminer l'interface de sortie.
Qu'est-ce que le routage direct ?;La délivrance du datagramme sur le réseau physique auquel le routeur est connecté;L'envoi du datagramme au serveur DNS;Le rejet du datagramme;L'acheminement du datagramme vers un autre routeur;2;En routage direct, le routeur délivre le datagramme sur le réseau physique auquel il est connecté, en routage indirect, il l'achemine vers un autre routeur qu'il doit identifier.
Comment est définie une route par défaut ?;Manuellement, comme chemin à emprunter quand aucune autre route vers la destination n'est connue;Par le serveur DHCP uniquement;Automatiquement par échange entre routeurs;Manuellement, comme seul chemin possible vers une destination;2;La route par défaut est définie manuellement par l'administrateur comme chemin à emprunter quand aucune autre route vers la destination n'est connue, la route statique est le seul chemin possible et la route dynamique est apprise des autres routeurs.
Sur quoi le routage IP est-il uniquement basé ?;Sur le numéro de port;Sur la taille du datagramme;Sur l'adresse du destinataire;Sur l'adresse de la source;4;Le routage IP est basé uniquement sur l'adresse du destinataire, comparée à la partie adresse réseau des entrées de la table de routage.
Que contient chaque entrée d'une table de routage IP ?;Un quadruplet (IP source, port, IP destination, port);Une paire (adresse réseau, adresse routeur suivant);Le nom d'hôte et son alias;Une paire (adresse MAC, port);3;Chaque entrée de la table de routage contient une paire (adresse réseau de destination, adresse du routeur suivant vers lequel envoyer les datagrammes destinés à ce réseau).
Qu'est-ce qu'un Système Autonome (SA) ?;Un protocole de routage;Un ensemble de réseaux et routeurs sous le contrôle d'une même autorité administrative;Le réseau mondial dans son ensemble;Un routeur unique très puissant;3;Un Système Autonome est un ensemble de réseaux et de leurs routeurs sous le contrôle d'une même autorité administrative, qui décide notamment du protocole de routage utilisé.
Quel organisme attribue les adresses IP et les numéros de SA pour l'Europe ?;Le RIPE-NCC;L'ICANN;L'IETF;L'AFNIC;2;Le RIPE-NCC est le Regional Internet Registry (RIR) pour la zone Europe, l'IANA alloue au niveau mondial des plages de numéros de SA aux différents RIR.
Sur combien de bits un numéro de Système Autonome (ASN) est-il aujourd'hui codé ?;64 bits;16 bits;8 bits;32 bits;5;L'ASN (Autonomous System Number) est aujourd'hui codé sur 32 bits, alors qu'il l'était anciennement sur 16 bits.
Quel type de protocole de routage BGPv4 est-il ?;Un protocole de routage externe (EGP), utilisé d'un SA à un autre;Un protocole de transport;Un protocole de routage interne (IGP);Un protocole de résolution de noms;2;BGPv4 (Border Gateway Protocol) est quasiment le seul protocole de routage externe (EGP) utilisé actuellement, il supporte de gros volumes de données et utilise l'agrégation des routes.
Sur quel critère l'algorithme Vector-Distance (RIP) détermine-t-il le meilleur chemin ?;Le délai en millisecondes;Le coût financier de la liaison;La bande passante disponible;Le nombre de nœuds traversés (16 maximum);5;RIP détermine le chemin le plus court en nombre de nœuds (sauts) traversés, avec un maximum de 16, chaque routeur diffuse à ses voisins la liste des réseaux atteignables, le nombre de sauts et l'adresse du routeur à utiliser.
Quel est un inconvénient de RIP dans un grand réseau ?;Une incapacité à fonctionner sur Unix;Une consommation mémoire nulle;Un temps de convergence long, car le calcul des routes est réparti entre tous les routeurs;L'absence de diffusion aux voisins;4;Dans un réseau de grande dimension, le temps de convergence de RIP peut être long car le calcul des routes est réparti entre tous les routeurs, et le volume d'informations échangées est proportionnel au nombre de réseaux.
Quel algorithme l'approche Link-State (OSPF) utilise-t-elle pour calculer les plus courts chemins ?;L'algorithme de Dijkstra;L'algorithme de Kruskal;L'algorithme de Bellman-Ford;L'algorithme du plus grand saut;2;L'approche Link-State (Shortest Path First) fait construire à chaque routeur une carte topologique complète du réseau, puis calcule les routes de plus court chemin avec l'algorithme de Dijkstra.
Quel est un avantage de l'algorithme Link-State par rapport à Vector-Distance ?;Il ne nécessite aucune diffusion;Le calcul est plus simple;Le volume des informations échangées ne dépend pas du nombre de réseaux;Il tolère jusqu'à 255 sauts;4;Avec Link-State, chaque routeur calcule la carte du réseau localement et indépendamment, et le volume des informations échangées ne dépend pas du nombre de réseaux, les messages d'état ne portant que sur des liens directement accessibles.
Les protocoles RIP et OSPF réalisent-ils le routage des datagrammes ?;Non, ils ne font que mettre à jour les tables de routage, le routage étant réalisé par IP;Oui, ils acheminent eux-mêmes chaque datagramme;Non, ils ne servent qu'au chiffrement;Oui, mais seulement pour les paquets UDP;2;RIP et OSPF sont appelés protocoles de routage mais ne réalisent pas le routage des datagrammes : ils mettent à jour les tables de routage, le routage étant réalisé par IP.
Pour quelle raison utilise-t-on le mécanisme NAT ?;Pour supprimer les tables de routage;Pour remplacer le protocole IP;Pour accélérer le calcul des routes;Pour connecter à Internet des machines qui n'ont pas d'adresses IP globales uniques;5;Le NAT sert notamment à connecter à Internet des machines sans adresses IP globales uniques, à éviter de renuméroter le réseau, à faire une distribution de charge sommaire et à améliorer la sécurité.
Que représente l'AGI dans le mécanisme NAT ?;L'adresse privée réelle de la machine;L'adresse du serveur DNS;L'adresse d'une machine interne telle qu'elle apparaît à l'extérieur;Le numéro de port source;4;L'AGI (adresse IP globale interne) est l'adresse d'une machine interne telle qu'elle apparaît à l'extérieur, associée dans la table à son ALI (adresse IP locale interne, l'adresse privée).
Dans une traduction NAT dynamique, comment l'AGI est-elle choisie ?;Elle est identique à l'ALI;Dans un pool parcouru dans l'ordre croissant jusqu'à trouver une adresse libre;Elle est fixée définitivement pour chaque machine;Elle est fournie par le serveur DNS;3;En traduction dynamique, l'ALI est associée à une AGI prise dans un pool parcouru dans le sens croissant jusqu'à trouver une adresse libre, l'entrée étant assortie d'un timeout.
Qu'ajoute le PAT (Port Address Translation) à la traduction NAT ?;L'attribution d'une AGI par machine;La traduction du port source, la table devenant des quadruplets;La suppression de la table de traduction;Le chiffrement des données;3;Le PAT traduit non seulement l'ALI mais aussi le port source : la table reflète des quadruplets (@IP locale interne, port 1, @IP globale interne, port 2), et environ 4000 ALI peuvent partager une même AGI.
Dans quel cas le NAT fonctionne-t-il en overlapping ?;Quand le pool d'AGI est épuisé;Quand IPsec est activé;Quand deux routeurs ont la même adresse MAC;Quand un site utilise en interne une adresse déjà attribuée à un autre site sur Internet;5;Le fonctionnement en overlapping intervient quand un site utilise pour son adressage interne une adresse déjà attribuée ailleurs sur Internet, ce qui nécessite une table supplémentaire liant adresses locales externes (ALE) et adresses globales externes (AGE).
Comment le NAT doit-il être envisagé sur le long terme ?;Comme la solution définitive de l'adressage;Comme une solution à court terme, en attendant IPv6;Comme un protocole de routage interne;Comme un remplacement du DNS;3;La translation d'adresse est un outil adapté aux petits réseaux aux besoins limités et doit être envisagée uniquement comme une solution à court terme, en attendant IPv6 et ses adresses de 128 bits.
Pourquoi le protocole TFTP est-il non sûr ?;Il n'a aucune notion d'utilisateur ni de mot de passe et est bâti sur UDP;Il chiffre trop faiblement les données;Il ne fonctionne que sur le port console;Il n'accepte que les fichiers texte;2;TFTP (Trivial File Transfer Protocol) est bâti sur UDP et n'a aucune notion d'utilisateur ou de mot de passe : il est donc par définition non sûr.
Quel service de sécurité permet de masquer les adresses source et destination réelles des paquets IP ?;La protection contre l'analyse du trafic (chiffrement des en-têtes IP);Le contrôle d'accès à l'ouverture de connexion;La protection contre le rejeu;L'authentification de l'origine des données;2;En chiffrant les en-têtes des paquets IP, on masque les adresses source et destination réelles : on parle de protection partielle contre l'analyse du trafic, associée à la confidentialité des données.
En quoi consiste la protection contre le rejeu ?;Vérifier l'identité de l'expéditeur;Empêcher la lecture des données par un espion;Filtrer les paquets selon leur port;Détecter le renvoi d'un paquet valide intercepté précédemment sur le réseau;5;La protection contre le rejeu permet de détecter une tentative d'attaque consistant à envoyer de nouveau un paquet valide qui avait été intercepté précédemment sur le réseau.
Depuis quand et par qui la norme IPsec est-elle développée ?;Depuis 1992, par un groupe de travail de l'IETF;Depuis 2010, par l'IANA;Depuis 1985, par l'ANSI;Depuis 2000, par l'ISO;2;IPsec est une norme développée depuis 1992 par un groupe de travail du même nom à l'IETF (Internet Engineering Task Force), définissant une extension de sécurité pour IP.
Quelle extension IPsec assure l'authenticité sans chiffrement des données ?;TFTP;ESP (Encapsulating Security Payload);IKE;AH (Authentication Header);5;AH (Authentication Header) assure l'authenticité des datagrammes IP sans chiffrement (donc sans confidentialité), avec un champ de vérification et un numéro de séquence contre le rejeu, ESP assure d'abord la confidentialité.
Quel est le rôle premier de l'extension ESP d'IPsec ?;Assurer la confidentialité en chiffrant les données (et éventuellement l'en-tête original);Assurer uniquement l'authenticité;Attribuer les adresses IP;Négocier les algorithmes cryptographiques;2;ESP (Encapsulating Security Payload) a pour rôle premier d'assurer la confidentialité en générant un nouveau datagramme dont les données, et éventuellement l'en-tête original, sont chiffrées, il peut aussi assurer l'authenticité et la protection contre le rejeu.
Quel protocole permet de négocier en ligne les algorithmes cryptographiques d'IPsec ?;BGP;IGP;RIP;IKE;5;IPsec comporte une liste d'algorithmes dont l'utilisation est négociable en ligne par le biais du protocole IKE, la norme rendant certains algorithmes obligatoires pour l'interopérabilité.
Quelle est la différence entre le mode transport et le mode tunnel d'IPsec ?;Le mode transport chiffre tout, le mode tunnel rien;Il n'y a aucune différence;Le mode tunnel ne fonctionne que sur les postes clients;Le mode transport ne protège que le contenu du datagramme, le mode tunnel encapsule tout le datagramme y compris l'en-tête;5;Le mode transport protège uniquement le contenu du datagramme IP sans toucher à l'en-tête (équipements terminaux seulement), le mode tunnel encapsule chaque datagramme dans un nouveau, protégeant tous les champs y compris les en-têtes.
