Qu'est-ce que la cryptographie ?;Une discipline de la cryptologie qui protège les messages à l'aide de secrets ou de clés;Une technique de sauvegarde chiffrée sur bande;Un synonyme de compression de données;La science qui analyse les cryptogrammes pour les décrypter;2;La cryptographie est une des disciplines de la cryptologie s'attachant à protéger des messages (confidentialité, authenticité, intégrité) à l'aide de clés, en rendant un message inintelligible pour qui n'est pas destinataire.
Quelle est la différence entre un « chiffre » et un « code » ?;Le chiffre est logiciel, le code est matériel;Le chiffre substitue les mots, le code substitue les lettres;Le chiffre est symétrique, le code est asymétrique;Le chiffre substitue au niveau des lettres, le code au niveau des mots ou des phrases;5;Le chiffre utilise la substitution au niveau des lettres, tandis que le code utilise la substitution au niveau des mots ou des phrases.
Que signifie « décrypter » un message ?;Signer un message avec une clé privée;Calculer l'empreinte d'un message;Chiffrer un message avec une clé publique;Retrouver le message clair sans posséder la clé de déchiffrement;5;Décrypter, c'est retrouver le message clair correspondant à un message chiffré sans posséder la clé de déchiffrement, là où les anglophones parlent de « casser » un code.
Comment divise-t-on traditionnellement la cryptologie ?;En confidentialité et disponibilité;En hachage et signature;En cryptographie (conception) et cryptanalyse (analyse et mise en défaut);En cryptographie symétrique et cryptographie par flot;4;On divise la cryptologie en deux branches : la cryptographie, qui conçoit les mécanismes de sécurité, et la cryptanalyse, qui tente d'analyser leur sécurité voire de la mettre en défaut.
Quel article a donné naissance à la cryptographie asymétrique et en quelle année ?;Le standard DES du NBS, en 1977;L'article de Diffie et Hellman, en 1976;Les travaux de Shannon, en 1949;L'article de Rivest, Shamir et Adleman, en 1977;3;La cryptographie asymétrique est issue de l'article fondateur de Whitfield Diffie et Martin Hellman publié en 1976, qui suggère qu'il n'est pas nécessaire de partager un secret préalable pour chiffrer un message.
Quels sont les quatre grands objectifs de sécurité traités par la cryptographie ?;Identification, journalisation, supervision, audit;Disponibilité, redondance, sauvegarde, archivage;Confidentialité, intégrité, authentification, non-répudiation;Compression, encapsulation, routage, filtrage;4;La cryptographie traite principalement de la confidentialité, de l'intégrité des données, de l'authentification (de données ou d'entités) et de la non-répudiation.
Qu'est-ce que la non-répudiation et comment l'assure-t-on principalement ?;La garantie que le message n'a pas été lu, assurée par le chiffrement symétrique;La certitude que la clé n'a pas expiré, assurée par la CRL;Un service empêchant une entité de nier une action, assuré surtout par la signature à clé publique;La preuve qu'un message est arrivé, assurée par un accusé de réception;4;La non-répudiation vise à éviter qu'une entité puisse nier avoir effectué une action, son principal mécanisme est la signature à clé publique, qui reste valide même si le signataire change ensuite d'avis.
Qu'est-ce qui caractérise le chiffrement symétrique ?;Une clé publique chiffre et une clé privée déchiffre;Une même clé secrète partagée sert à chiffrer et à déchiffrer;Aucune clé n'est nécessaire;Chaque message utilise une clé calculée à partir de son empreinte;3;Le chiffrement symétrique utilise une seule clé, partagée par les protagonistes, qui sert à la fois à chiffrer et à déchiffrer les données échangées.
Quelles sont les deux familles de chiffrement symétrique ?;Le chiffrement matériel et le chiffrement logiciel;Le chiffrement par bloc et le chiffrement par flot;Le chiffrement local et le chiffrement distant;Le chiffrement par substitution et par transposition;3;Les méthodes de chiffrement symétrique se divisent en deux familles : le chiffrement par bloc (block cipher) et le chiffrement par flot (stream cipher).
Parmi ces algorithmes, lequel est symétrique ?;Diffie-Hellman;DSA;RSA;AES;5;AES, comme DES, 3DES, RC4, RC5, MISTY1 ou le chiffre de Vernam, est un algorithme symétrique, RSA et DSA sont asymétriques et Diffie-Hellman est un protocole d'échange de clés.
Pourquoi la taille n d'une clé symétrique est-elle déterminante ?;Parce que la clé doit être renouvelée tous les n jours;Parce qu'il existe 2^n clés possibles, ce qui conditionne la faisabilité d'une recherche exhaustive;Parce que le message chiffré fait n octets;Parce que n désigne le nombre de correspondants;3;La taille de clé n est déterminante car on peut former exactement 2^n clés de longueur n, si ce nombre est trop faible, une attaque par recherche exhaustive énumérant toutes les clés devient réalisable.
Quel inconvénient découle du partage de la clé secrète en chiffrement symétrique ?;Le message doit être haché avant l'envoi;Les clés ne peuvent jamais être renouvelées;Le chiffrement devient trop lent pour les gros volumes;La signature et la non-répudiation sont impossibles;5;Comme la clé secrète est partagée par les deux correspondants, on ne peut pas prouver qui a chiffré un message : la signature et la non-répudiation sont impossibles en symétrique pur.
