"Qu'est-ce que le registre de Windows ?","Une base de données unique où sont centralisées toutes les informations de configuration depuis Windows NT ; il remplace les fichiers de configuration .ini, .sys et .com. Il est dynamique et organisé de façon hiérarchique (sous-arbres, clés, sous-clés et valeurs)."
"Quand les données du registre doivent-elles être relues après une modification pour une application ?","Les données relatives aux applications ne sont lues qu'au démarrage de l'application ; en cas de changement de paramétrage, il faut redémarrer l'application (sauf si elle surveille elle-même le registre)."
"Quels sont les quatre principaux moments de lecture des données de configuration ?","Au démarrage initial (le chargeur de boot lit la liste des pilotes de démarrage), au lancement du noyau (paramètres des pilotes et configuration des sous-systèmes), à l'ouverture de session (Explorer et les personnalisations de l'utilisateur : lecteurs réseau, fond d'écran, menus...), et au démarrage des applications (composants installés, licences, paramètres et documents récents de l'utilisateur)."
"Combien de clés principales (HKEY) le registre comporte-t-il ?","Six clés racine (HKEY) ayant chacune un rôle précis ; chaque nom commence par HKEY_, descripteur utilisé dans les programmes pour identifier des ressources."
"Que contient HKEY_CURRENT_USER (HKCU) ?","Les préférences et la configuration logicielle de l'utilisateur connecté localement ; elle associe l'utilisateur à son profil, stocké dans \\Users\\<username>\\Ntuser.dat. À chaque chargement d'un profil, HKCU est créée pour correspondre à la clé de l'utilisateur sous HKEY_USERS."
"Que contient HKEY_USERS (HKU) ?","Une sous-clé pour chaque profil utilisateur, plus une sous-clé HKU\\.DEFAULT liée au profil pour le système (utilisé par Winlogon, ce qui permet d'appliquer certains réglages sur l'écran de connexion). Un nouveau compte local reçoit un profil basé sur %SystemDrive%\\Users\\Default."
"De quels trois types d'information HKEY_CLASSES_ROOT (HKCR) se compose-t-il ?","Les associations d'extensions de fichiers, les enregistrements de classe COM, et la racine du registre virtualisée pour le contrôle des comptes utilisateur (UAC). Une clé existe pour chaque extension de nom de fichier enregistrée."
"Que contient HKEY_LOCAL_MACHINE (HKLM) ?","Toutes les sous-clés de configuration de la totalité du système : BCD, COMPOSANTS, HARDWARE, SAM, SECURITY, SOFTWARE et SYSTEM."
"Qu'est-ce que la sous-clé HKLM\\BCD ?","La configuration de la base de données de démarrage (Boot Configuration Data) ; elle remplace le fichier Boot.ini des versions antérieures de Windows Server, avec plus de flexibilité et une isolation des données d'installation, de configuration et de démarrage."
"Que représente HKEY_CURRENT_CONFIG ?","Un simple lien vers le profil matériel utilisé, stocké sous HKLM\\SYSTEM\\CurrentControlSet\\Hardware profiles\\Current. Les profils matériels permettent de configurer différents paramètres système de base des pilotes ; les applications référencent toujours leur profil actif via cette clé."
"À quoi sert HKEY_PERFORMANCE_DATA ?","À accéder aux valeurs des compteurs de performance de Windows (composants de l'OS ou applications serveur). Avantage : le suivi à distance des performances fonctionne « gratuitement » car le registre est facilement accessible à distance via une API normée."
"De quoi se compose une rubrique valuée du registre ?","De trois parties : le nom, le type de données et la valeur. Chaque clé ou sous-clé peut contenir de telles rubriques."
"Qu'est-ce qu'une ruche (hive) du registre ?","Un fichier contenant un arbre de registre, avec une clé qui sert de racine ; les sous-clés et valeurs se situent sous cette racine. Les ruches ne sont pas accessibles en lecture au cours d'une session. Une partie du registre est au contraire dynamique et reconstruite à chaque démarrage."
"Où le gestionnaire de configuration note-t-il le chemin de chaque ruche ?","Dans des valeurs sous la clé HKLM\\SYSTEM\\CurrentControlSet\\Control\\Hivelist ; il supprime le chemin quand la ruche est déchargée et crée les clés racine qui relient les ruches pour construire la structure du registre. Les chemins de toutes les ruches sont codés dans le gestionnaire de configuration, sauf ceux des profils utilisateur."
"Qu'est-ce qu'une ruche volatile ?","Une ruche temporaire sans fichier associé, entièrement créée et gérée en mémoire, recréée à chaque démarrage du système. Exemple : HKLM\\HARDWARE, qui stocke les informations sur les périphériques physiques et les ressources, redétectées à chaque démarrage pour ne pas être stockées sur disque."
"Qu'est-ce que le registre transactionnel (TxR) ?","Introduit à partir de Windows Server 2008, il s'appuie sur le Kernel Transaction Manager pour permettre des opérations transactionnelles robustes sur le registre, avec reprise en cas d'erreur, et le lien avec des opérations hors registre (fichiers). Trois API : RegCreateKeyTransacted, RegOpenKeyTransacted, RegDeleteKeyTransacted."
"Comment fonctionne le filtrage du registre par le mécanisme de callback ?","Le gestionnaire de configuration (noyau Windows) exécute une fonction de rappel enregistrée par un pilote, avant et après l'exécution des services du registre, donnant au pilote une visibilité et un contrôle complets sur les accès (utilisé par Process Monitor et les antivirus)."
"À quoi sert la notion de profondeur dans le filtrage du registre ?","À ordonner de façon déterministe l'appel des routines de rappel des différents fournisseurs (par exemple pour qu'un produit de chiffrement déchiffre une clé avant qu'un antivirus ne l'analyse). Les éditeurs doivent s'inscrire auprès de Microsoft pour éviter les collisions."
"Que peut faire un pilote de filtrage du registre au-delà de surveiller ?","Traiter complètement l'opération (en contournant le gestionnaire de configuration), rediriger l'opération vers une autre, modifier les paramètres de sortie et la valeur de retour, ou marquer des informations par clé ou par opération."
"Comment le gestionnaire de configuration optimise-t-il le stockage des descripteurs de sécurité ?","Comme les mêmes paramètres de sécurité s'appliquent souvent à des sous-arbres entiers, il partage un descripteur de sécurité existant entre les clés d'une même ruche : il n'y a au plus qu'un exemplaire de chaque descripteur de sécurité unique par ruche."
"Comment le registre optimise-t-il le stockage des noms de clés ?","Bien qu'il soit entièrement compatible Unicode, si un nom ne contient que des caractères ASCII il est stocké en ASCII dans la ruche (converti en Unicode en mémoire à la lecture). Les blocs de contrôle de clés ne stockent que le nom de la clé, pas le chemin complet, et partagent un bloc de nom commun ; les blocs fréquents sont dans une table de cache (hachage), et une table différée permet de rouvrir vite une clé récemment fermée."
"Quels outils Windows permettent d'éditer le registre ?","En principe on ne modifie jamais le registre directement (les paramètres doivent avoir une interface). Windows fournit Regedit.exe (outil graphique principal), Reg.exe (import, export, sauvegarde, restauration, comparaison, modification, suppression de clés en ligne de commande) et Regini.exe (import de données depuis des fichiers texte ASCII ou Unicode)."
"À quoi sert la fonction RegNotifyChangeKey ?","À mettre un thread en veille jusqu'à ce qu'un changement se produise dans la région du registre qu'il surveille ; c'est la méthode que devraient utiliser les applications au lieu de scruter en boucle leurs paramètres."
