"Qu'est-ce que le CPL (Courant Porteur en Ligne) ?","Une technologie de transport d'informations sur le câblage électrique standard existant, sans travaux d'infrastructure ; utilisée principalement pour le pontage entre réseaux filaires."
"Quel usage historique du CPL EDF utilise-t-elle encore aujourd'hui ?","Le changement heures pleines / heures creuses : information unidirectionnelle de l'émetteur vers le récepteur sur une fréquence de 100 à 1000 Hz (usage depuis 1950)."
"Qu'est-ce que la HomePlug Alliance et quels standards a-t-elle produits ?","Une association d'industriels (dont EDF, Motorola, Sony, Netgear) créée en mars 2000 ; standards HomePlug 1.0/1.01 (14 Mbit/s), HomePlug 1.1 Turbo (85 Mbit/s), HomePlug AV (200 Mbit/s, HDTV/VoIP, incompatible avec les précédents)."
"Que définit la norme IEEE 1901 (fin 2010) ?","Les équipements des réseaux BPL (Broadband over Power Line) : débits supérieurs à 500 Mb/s pour les réseaux locaux, et accès Internet via le réseau électrique jusqu'à 1,5 km pour les réseaux d'accès d'opérateurs (last-mile)."
"Comment un boîtier CPL transmet-il des données sur le réseau électrique ?","Il ajoute au courant 50 Hz un signal de plus haute fréquence (1,6 à 30 MHz pour le haut débit) et de faible énergie (quelques volts), reçu et décodé par un autre boîtier qui élimine les basses fréquences."
"Quelle technique de modulation la couche physique du CPL haut débit utilise-t-elle ?","L'OFDM (Orthogonal Frequency Division Multiplexing) : division du signal en un grand nombre de porteuses orthogonales qui ne se chevauchent pas, avec répétition du signal pour pallier la perte de certaines fréquences."
"Quelle méthode d'accès la couche liaison du CPL utilise-t-elle ?","La CSMA/CA (Carrier Sense Multiple Access with Collision Avoidance), la même que le Wi-Fi : les données ne sont transmises que si le support est libre, avec échange DIFS / RTS / CTS / ACK."
"Comment HomePlug AV et UPA DS2 assurent-ils la qualité de service ?","Par le TDMA (Time Division Multiplex Access) : multiplexage temporel permettant à plusieurs stations d'accéder à la même fréquence, puis étiquettes 802.1p pour prioriser les flux (téléphonie, vidéo)."
"Différence entre couplage capacitif et couplage inductif en CPL ?","Le couplage capacitif (branchement direct sur une prise) est le plus utilisé ; le couplage inductif est plus efficace et réduit l'atténuation de 10 à 15 dB pour certaines fréquences."
"À quoi servent les injecteurs, répéteurs et filtres CPL ?","Injecteurs : brancher un équipement au niveau du tableau électrique. Répéteurs : régénérer le signal atténué (souvent inutiles, 200-300 m sur câble électrique, 800 m sur coaxial). Filtres : bloquer les fréquences perturbatrices ou empêcher le signal de sortir du réseau au compteur."
"Cite les trois modes de fonctionnement d'un réseau CPL.","Maître-esclaves (un maître gère les échanges, standards DS2 et SPiDCOM), Pair-à-Pair (tous les équipements au même niveau, HomePlug 1.x), Centralisé (un central gère mais les équipements peuvent aussi échanger directement, HomePlug AV)."
"Quel chiffrement les standards CPL utilisent-ils ?","Les premiers standards (HomePlug 1.x) : DES 56 bits (assez léger). Les versions récentes (UPA DS2, HomePlug AV) : AES 128 bits, beaucoup plus résistant ; l'appartenance à un réseau se paramètre par un couple nom de réseau / mot de passe."
"Quels sont les principaux inconvénients du CPL ?","Bruits fréquents et fortes atténuations (redondance nécessaire), qualité du réseau électrique déterminante, rayonnement jusqu'à ~100 m (le circuit électrique non blindé se comporte comme une antenne) perturbant les radio-amateurs et le matériel radio ; rayonnement supérieur au Wi-Fi."
"Classe les réseaux sans fil par zone de couverture croissante.","WPAN (Wireless Personal Area Network : Bluetooth, UWB), WLAN (Wireless LAN : Wi-Fi), WMAN (Wireless Metropolitan Area Network : boucle locale radio, WiMax), WWAN (réseaux étendus : Wi-Mobile, 3G, 4G)."
"Quel organisme régule le spectre radio en France et quelle bande est libre ?","L'ARCEP (ex-ART) ; toute bande de fréquences est soumise à autorisation et royalties, sauf la bande des 2,4 GHz en usage privé, totalement libérée."
"Quels réseaux Wi-Fi doivent faire une déclaration à l'ARCEP ?","Seuls les réseaux ouverts au public ; les réseaux internes à une propriété (hôtels, cybercafés) et les réseaux non ouverts au public (entreprises) n'ont pas à déclarer."
"Qu'est-ce que le WiMax et à quelle norme répond-il ?","Worldwide Interoperability for Microwave Access : un lien par ondes radio entre l'antenne de base de l'opérateur et l'abonné (norme IEEE 802.16) ; 70 Mbit/s théoriques (10 réels) sur ~50 km sans ligne de vue (20 km en pratique) ; alternative à l'ADSL pour les zones grises."
"Qu'est-ce que le mécanisme Grant/Request Access du WiMax ?","Un mécanisme d'allocation de bande passante à la demande qui alloue une bande passante à chaque utilisateur du relais pour éviter les collisions, avec des priorisations basées sur TCP/IP ; c'est une différence technique majeure avec le Wi-Fi."
"Qu'est-ce que Bluetooth et un piconet ?","Une technologie WPAN lancée par Ericsson en 1994 (norme IEEE 802.15.1), portée de 1 à 10-20 m sans vue directe, sur la bande 2,4 GHz ; un piconet est un petit réseau de 8 appareils au maximum autorisant des communications simultanées."
