"Quelle est la position de la couche Transport dans l'empilement protocolaire ?","C'est la couche intermédiaire entre les couches utilisatrices des services de transport (les couches supérieures) et les couches qui fournissent les services de transport (les couches inférieures)."
"De quoi est constitué un datagramme TCP/IP qui transite sur le réseau ?","Des données provenant de l'application, d'un en-tête TCP, d'un en-tête IP et des informations des couches physiques ; chaque couche encapsule les données et y ajoute les informations nécessaires à la couche correspondante de la machine réceptrice."
"Que représente le champ Ethertype et quelle valeur prend-il pour TCP/IP ?","Il informe du type de protocole qui va suivre dans la trame ; pour TCP/IP, il prend la valeur décimale 80 (0800 en hexadécimal). La correspondance entre valeur et protocole est décrite dans le document « Assigned Internet Protocol Numbers »."
"Quelles sont les caractéristiques du transport assuré par TCP ?","Un transport de données sûr, orienté connexion (mode connecté), ordonné et bidirectionnel entre deux hôtes ; il pallie les carences d'IP, qui n'offre qu'un service best-effort à la couche Transport."
"Qu'est-ce qu'un segment TCP ?","L'unité de données véhiculée par TCP : le protocole coupe le flot de données transmis par la couche supérieure en segments."
"Que signifie l'acheminement « de bout en bout » assuré par la couche transport ?","Acheminer des informations de processus à processus, et non seulement d'hôte à hôte comme le fait IP ; TCP et UDP introduisent pour cela un mécanisme de numéro de port codé sur 16 bits."
"De quoi TCP s'affranchit-il vis-à-vis des couches inférieures ?","TCP s'affranchit le plus possible de la fiabilité intrinsèque des couches inférieures : il suppose uniquement qu'elles lui procurent un service de transmission de paquets simples dont la qualité n'est pas garantie."
"Que contient le champ Numéro de séquence de l'en-tête TCP ?","Le numéro du premier octet de données par rapport au début de la transmission (sauf si le bit SYN est marqué) ; il est codé sur 32 bits."
"Que contient le champ Accusé de réception de l'en-tête TCP ?","Si le bit ACK est marqué, ce champ (32 bits) contient le numéro de séquence du prochain octet que le récepteur s'attend à recevoir ; une fois la connexion établie, il est toujours renseigné."
"À quoi sert le champ Data Offset de l'en-tête TCP ?","À indiquer la taille de l'en-tête TCP en nombre de mots de 32 bits, donc là où commencent les données ; l'en-tête TCP a toujours une taille correspondant à un nombre entier de mots de 32 bits (d'où le champ de bourrage)."
"Que signifient les six bits de contrôle de l'en-tête TCP ?","URG (pointeur de données urgentes), ACK (accusé de réception), PSH (fonction Push), RST (réinitialisation de la connexion), SYN (synchronisation des numéros de séquence ; SYN = 1 : demande d'ouverture de connexion), FIN (fin de transmission ; FIN = 1 : demande de fermeture de connexion)."
"Que contient le champ Fenêtre de l'en-tête TCP ?","Le nombre d'octets, à partir de la position marquée dans l'accusé de réception, que le récepteur est capable de recevoir ; c'est le principe du contrôle de flux de TCP."
"Sur quoi le checksum TCP est-il calculé ?","Sur l'en-tête TCP, les données, et un pré-en-tête (pseudo-en-tête) contenant l'adresse IP source, l'adresse IP destinataire, le code de protocole et la longueur du segment ; ce pré-en-tête n'existe pas dans le segment transmis sur le réseau, il ne sert qu'à ce calcul."
"À quoi sert l'option « taille maximale de segment » (MSS) de TCP ?","À communiquer à l'émetteur la taille maximale des segments qu'il peut envoyer ; elle doit être envoyée dans la requête de connexion initiale (avec SYN marqué). Si cette option est absente, le segment peut être de n'importe quelle taille."
"Qu'est-ce qu'un socket dans TCP ?","L'association d'un numéro de port (16 bits, choisi indépendamment par chaque extrémité) et de l'adresse IP de l'hôte concerné ; le socket est ainsi unique dans l'ensemble du réseau. Une connexion de base est définie par un couple de sockets (émetteur, récepteur)."
"Quelles sont les deux classes de ports en TCP ?","Les « well known ports », dont le numéro est inférieur à 1024, qui sont réservés à des processus bien identifiés, et les autres, dont le numéro est supérieur à 1024, qui sont libres et peuvent être attribués dynamiquement de manière souple."
"Sur quoi repose la fiabilité de TCP ?","Sur les numéros de séquence des octets (ce sont les octets qui sont numérotés, pas les segments, pour éviter les doublons et conserver l'ordre), les accusés de réception cumulatifs (l'acquittement d'un numéro confirme la bonne réception de tous les octets précédents), et les retransmissions de segments (temporisateur armé à chaque envoi, retransmission si l'acquittement n'arrive pas avant expiration)."
"Comment le temporisateur de retransmission de TCP est-il calculé ?","En tenant compte du temps de trajet aller et retour entre émetteur et récepteur, appelé Round Trip Time (RTT)."
"Qu'est-ce que la méthode « Go back n » de TCP ?","Un accusé de réception est envoyé après N segments (pour optimiser le flux) ; mais si un segment parmi les N est perdu, tous les segments sont retransmis à partir du segment perdu, même si les autres ont bien été reçus."
"Qu'est-ce que le piggybacking dans TCP ?","Une technique d'optimisation du trafic où un segment de données transporte également l'acquittement de segments précédemment reçus, au lieu d'utiliser un segment dédié à l'acquittement sans données utiles."
"Comment s'établit une connexion TCP (three-way handshake) ?","Par une négociation ternaire en trois messages : le client émet un segment avec le flag SYN et son numéro de séquence ; le serveur renvoie un segment avec les flags SYN et ACK et son propre numéro de séquence ; le client acquitte le SYN du serveur par un segment ACK. Le générateur du premier SYN effectue une ouverture active, l'autre extrémité une ouverture passive."
"Comment se déroule la rupture d'une connexion TCP ?","Par l'émission de 4 segments : une extrémité envoie un segment FIN, l'autre répond par un ACK ; puis (immédiatement ou plus tard) l'autre extrémité envoie un FIN, à laquelle la première répond par un ACK. L'extrémité qui ferme la première effectue la fermeture active, l'autre la fermeture passive. Si le dernier ACK n'est jamais reçu, la connexion est libérée à la fin d'une temporisation."
"Quelle est la différence entre le contrôle de flux et le contrôle de congestion de TCP ?","Le contrôle de flux est l'adaptation de l'émission à la vitesse du récepteur, pour éviter de saturer son tampon de réception. Le contrôle de congestion est l'adaptation à la vitesse du réseau : en cas de saturation, des paquets peuvent être perdus par les équipements intermédiaires, et TCP ajuste alors son débit à la capacité du réseau."
"Que provoque le flag PUSH dans TCP ?","Du côté émetteur, il force l'envoi immédiat de toutes les données non émises (par défaut, TCP est libre de stocker les données pour les émettre à sa convenance). Du côté récepteur, quand le flag PUSH est vu, TCP passe immédiatement toutes les données collectées à l'application destinataire, même si le tampon n'est pas plein."
"À quoi sert le flag URG dans TCP ?","À avertir l'application que, dans le flux de données qu'elle lit, au-delà de la position de lecture courante, des données de caractère urgent sont apparues. TCP ne définit pas ce que l'application doit en faire ; c'est l'implémentation de l'application qui traite ces données selon ses besoins."
"Quelles sont les caractéristiques du protocole UDP ?","C'est un protocole de la couche transport, non fiable et en mode non connecté : il peut assurer la détection d'erreur mais pas la reprise sur erreur, n'utilise pas d'accusés de réception, ne reséquence pas les segments et n'assure pas de contrôle de flux. Les datagrammes UDP peuvent être perdus, dupliqués ou déséquencés."
"Quels sont les atouts et les usages typiques d'UDP ?","Sa simplicité (pas de contexte de connexion, très peu de contrôles) et sa rapidité : il convient aux échanges simples de messages courts (DNS), aux applications multimédia qui tolèrent la perte de données (streaming, voix sur IP) et fonctionne très bien en réseau local, très fiable."
"Quels sont les quatre champs de l'en-tête UDP ?","Le port source (optionnel ; 0 s'il n'est pas utilisé), le port destinataire (démultiplexage à l'arrivée ; si le port n'est pas utilisé, le segment est détruit et un message ICMP « port inaccessible » est envoyé), la longueur (nombre d'octets du datagramme entier, en-tête compris ; minimum 8 octets), et le checksum (même principe que TCP mais facultatif). Chaque champ fait 2 octets (16 bits)."
"Quelle est la taille maximale d'un segment UDP ?","Le champ Longueur étant codé sur 16 bits, la taille maximale d'un segment UDP est de 2^16 = 64 ko, y compris l'en-tête ; la longueur minimale est de 8 octets (4 champs de 2 octets) quand le datagramme ne transporte aucune donnée."
"Pour quelles communications le protocole UDP est-il principalement utilisé ?","Pour les communications avec les serveurs de noms de domaine (DNS) et pour les transactions utilisant le protocole Trivial File Transfer (TFTP)."
