"Quel est le rôle d'un système de fichiers ?","Organiser et optimiser l'implantation des données sur les disques et mémoires externes ; le disque est un des goulets d'étranglement du système (temps d'accès en ms contre ns en mémoire)."
"Quels systèmes de fichiers Windows Server 2008 prend-il en charge ?","FAT, FAT32 et NTFS (NTFS est le système natif)."
"Qu'est-ce que le MBR (secteur de démarrage) et pourquoi est-il critique ?","Le secteur situé au cylindre 0, tête 0, secteur 1 : il contient la table des partitions, le code d'amorçage et les informations du disque (fabricant, numéro de série, octets par secteur...) ; sans lui le disque est inutilisable, d'où une cible privilégiée des virus."
"Qu'est-ce que la FAT (File Allocation Table) ?","Le cœur du système de fichiers FAT : un tableau dont chaque case correspond à un cluster et indique s'il est utilisé et l'emplacement du cluster suivant du fichier (liste chaînée). Deux copies sont stockées pour la récupération."
"Que signifient les valeurs 0000, FFF7 et FFF8-FFFF dans une entrée FAT ?","0000 : cluster non utilisé ; FFF7 : cluster défectueux ; FFF8 à FFFF : le cluster contient la fin d'un fichier."
"Quelle est la taille maximale d'une partition FAT16 et pourquoi ?","2 Go : la FAT16 adresse les clusters sur 16 bits (65 535 clusters maximum) et un cluster de 32 ko donne 65 535 × 32 ko ≈ 2 Go."
"Qu'apporte la FAT32 par rapport à la FAT16 ?","Des entrées sur 32 bits, jusqu'à 268 millions de clusters par partition, des partitions beaucoup plus grandes (jusqu'à 2 To) et des clusters plus petits (4 ko au lieu de 32 ko) réduisant le gaspillage."
"Quels avantages NTFS offre-t-il par rapport à FAT ?","Noms de fichiers longs (255 caractères), fichiers et partitions de très grande taille, attributs étendus, sécurité (autorisations, chiffrement EFS), compression fichier par fichier, indexation, mise à jour des liens lors d'un déplacement."
"Quels systèmes d'exploitation peuvent lire une partition NTFS ?","Uniquement ceux basés sur Windows NT (NT, 2000, 2003, XP, 2008) ; aucun autre système ne peut lire une partition NTFS."
"Quelle taille maximale les fichiers et partitions NTFS peuvent-ils atteindre ?","Jusqu'à 16 exaoctets (les offsets de fichier NTFS sont sur 64 bits) ; en pratique la taille des noms de fichiers est limitée à 255 caractères."
"Qu'est-ce que la MFT (Master File Table) ?","La table de fichiers principale d'une partition NTFS : chaque fichier ou répertoire est un enregistrement (record) regroupant des attributs, avec des informations bien plus détaillées qu'une table de clusters FAT."
"Que sont les metafiles (metadata files) de NTFS ?","Les 16 premiers enregistrements de la MFT (index 0 à 15), créés automatiquement à la création du SF : $MFT, $MFTMirr (copie de secours), $LogFile (journal des transactions), $Volume, $AttrDef, $Bitmap, $Boot, $BadClus, $Quota, $UpCase..."
"Différence entre LCN et VCN dans NTFS ?","LCN (Logical Cluster Number) : numéro de cluster depuis le début du volume. VCN (Virtual Cluster Number) : offset en clusters à l'intérieur d'un fichier (de 0 à m)."
"Différence entre attributs résidents et non résidents dans la MFT ?","Résidents : stockés directement dans l'enregistrement MFT (petits fichiers de moins d'environ 1500 octets peuvent y tenir entièrement). Non résidents : stockés dans des clusters externes appelés extensions, pointés par l'enregistrement."
"Qu'est-ce que le contrôle d'accès sous Windows Server 2008 ?","Le processus qui autorise utilisateurs, groupes et ordinateurs à accéder aux objets, en mettant en correspondance des comptes et appartenances de groupes avec des droits, privilèges et autorisations."
"Qu'est-ce qu'un jeton d'accès (access token) ?","Une structure recréée à chaque connexion d'un sujet, contenant son identité ; le système compare son contenu aux entrées de contrôle d'accès de l'objet avant d'autoriser l'accès."
"Différence entre ACL et ACE ?","Une ACE (entrée de contrôle d'accès) autorise ou refuse un comportement pour un utilisateur ou groupe. L'ACL (liste de contrôle d'accès) regroupe toutes les ACE d'un objet."
