Quelles sont les trois grandes architectures de stockage en réseau ?;Le SATA, le SAS et le SSD;Le NFS, le CIFS et le NCP;Le RAID, le LUN et le VTL;Le DAS, le NAS et le SAN;5;La mutualisation du stockage propose généralement trois grands types d'architectures : le DAS (Direct Attached Storage), le NAS (Network Attached Storage) et le SAN (Storage Area Network).
Combien de serveurs accèdent au stockage dans une architecture DAS ?;Tous les serveurs du réseau local;Deux serveurs en redondance;Un seul serveur;Un nombre illimité via des switches;4;Le DAS est un stockage en attachement direct auquel un seul serveur accède, il reste privilégié pour les sites déconcentrés et les serveurs de développement, en petite volumétrie.
Qu'est-ce qu'un NAS ?;Un réseau dédié uniquement au trafic de stockage;Un disque interne SCSI relié à un seul serveur;Un serveur dédié et optimisé pour le stockage, connecté au réseau local;Une carte d'extension installée dans chaque serveur;4;Le NAS est la plupart du temps un serveur dédié (parfois nommé Filer), spécialisé et optimisé pour le stockage, connecté au réseau local et mettant les données à disposition sous forme de répertoires partagés.
Quel est l'inconvénient principal d'une architecture NAS ?;Elle ne supporte qu'un seul système de fichiers;Elle partage la bande passante du réseau local, d'où de possibles dégradations des temps de réponse;Elle interdit tout accès en écriture;Elle impose l'achat d'un réseau Fibre Channel dédié;3;Le NAS partage la bande passante réseau avec toutes les autres connexions, ce qui peut impliquer des dégradations de temps de réponse, son avantage est financier, car seul le serveur NAS est à budgéter.
Sur quoi s'appuie un SAN ?;Le protocole NFS sur TCP/IP;Le réseau local Ethernet partagé avec les postes clients;Une liaison série SCSI interne au serveur;Un réseau dédié au stockage, via Fibre Channel, FCoE ou iSCSI;5;Le SAN est un réseau dédié au stockage qui s'appuie soit sur le protocole Fibre Channel, soit sur FCoE (Fibre Channel over Ethernet), soit sur iSCSI qui encapsule des commandes SCSI dans des trames IP.
Quelles sont les trois topologies proposées pour un SAN ?;Le point à point, le mode fabric et la boucle arbitrée;Le maillage complet, partiel et hiérarchique;Le mode transport, tunnel et intermédiaire;L'étoile, le bus et l'anneau à jeton;2;Trois topologies sont généralement proposées pour un SAN : le mode point à point, le mode fabric à base de commutateurs, et la boucle arbitrée (Arbitrated Loop).
Comment obtenir une architecture SAN redondante sans point de défaillance unique ?;En utilisant un seul switch très puissant;En doublant la capacité des disques;En remplaçant la fibre optique par du cuivre;En créant deux fabrics séparées et en installant deux cartes FC sur les serveurs et les baies;5;En créant deux fabrics et en intégrant deux cartes FC sur les serveurs et les baies, on monte une architecture redondante sans aucun SPOF (Single Point Of Failure), permettant le multi-pathing.
Qu'est-ce qu'une carte HBA ?;Une carte accélératrice de calcul de parité RAID;Un module d'administration constructeur;La carte Host Bus Adapter par laquelle un serveur se connecte au réseau de stockage SAN;Un adaptateur Ethernet 10 Gb/s pour NAS;4;Chaque serveur connecté au réseau de stockage doit être équipé d'une carte spécifique appelée HBA (Host Bus Adapter), il est recommandé d'en installer deux pour pouvoir basculer en cas de problème matériel.
À quoi servent les ISL dans un SAN ?;À relier entre eux les commutateurs pour constituer les fabrics;À synchroniser les horloges des baies;À encapsuler les commandes SCSI dans IP;À connecter les disques aux contrôleurs de la baie;2;Le cœur de réseau des fabrics se configure en raccordant entre eux plusieurs commutateurs à travers des ISL (Inter Switch Link).
Que permet le protocole iSCSI dans un SAN ?;Dédupliquer les blocs de données à la volée;Transporter des trames Fibre Channel sur fibre noire;Chiffrer les échanges entre serveurs et baies;Encapsuler des commandes SCSI dans des paquets IP pour un stockage économique sur le réseau existant;5;Une architecture SAN peut être basée sur iSCSI, protocole encapsulant des commandes SCSI dans des paquets IP : intéressant pour du stockage de moyenne volumétrie à prix réduit, mais peu performant car il s'appuie sur le réseau existant.
