Quel organisme a le plus de responsabilité dans la gouvernance d'Internet ?;L'IETF;L'ICANN;L'ISOC;L'IGF;3;L'ICANN contrôle l'attribution des adresses Internet, des noms de domaine et des numéros de port, c'est le seul groupe avec une réelle capacité d'application.
De quelle organisation l'IETF est-elle une émanation ?;Le Département américain du Commerce;L'ICANN;L'ISOC;L'IGF;4;L'ISOC (Internet Society) est l'organisation mère de l'Internet Engineering Task Force, qui supervise la plupart des travaux techniques.
Que devient le contenu d'une RFC une fois publiée ?;Il n'est jamais changé, une mise à jour étant une nouvelle RFC;Il est supprimé après cinq ans;Il est révisé chaque année;Il est fusionné avec les brouillons;2;Une fois distribué, le contenu d'une RFC n'est jamais modifié, les mises à jour sont diffusées comme de nouvelles RFC avec leur propre numéro.
Quel protocole de la suite TCP/IP traduit les adresses IP en adresses matérielles ?;ARP;TCP;ICMP;UDP;2;ARP, le protocole de résolution d'adresse (RFC826), traduit les adresses IP en adresses matérielles sur le réseau local.
Quelle est la taille d'une adresse IPv6 ?;64 bits;256 bits;128 bits;32 bits;4;IPv6 porte l'espace d'adressage à 16 octets soit 128 bits, contre 4 octets (32 bits) pour IPv4.
Comment s'appelle l'unité de données à la couche TCP ?;Un segment;Un paquet;Une trame;Un datagramme;2;À la couche liaison c'est une trame, à la couche IP un paquet et à la couche TCP un segment.
Que désigne le MTU ?;Le nombre maximal de sauts;Le débit maximal d'une interface;Le temps maximal de transmission;La taille maximale d'un paquet sur un lien;5;Le MTU (Maximum Transfer Unit) est la taille maximale d'un paquet, associée au protocole de la couche liaison, la charge utile d'une trame Ethernet standard est de 1500 octets.
En IPv6, qui réalise la fragmentation des paquets ?;La couche liaison;Le serveur DNS;L'hôte expéditeur lui-même;Chaque routeur intermédiaire;4;IPv6 élimine largement la fragmentation par les routeurs : les paquets peuvent encore être fragmentés mais l'hôte expéditeur doit faire ce travail lui-même.
Que représentent les trois premiers octets d'une adresse MAC Ethernet ?;Le numéro de port;L'identifiant du fabricant (OUI);Un numéro de série unique;L'adresse réseau;3;Les trois premiers octets identifient le fabricant du matériel (identifiant unique organisationnel IEEE, OUI), les trois derniers sont une série unique.
Sur combien de bits un numéro de port TCP ou UDP est-il codé ?;24 bits;32 bits;16 bits;8 bits;4;Un port est un numéro sur 16 bits qui étend l'adresse IP pour spécifier un canal de communication, les ports bien connus sont dans /etc/services.
Quelle restriction pèse sur les ports inférieurs à 1024 sous Unix ?;Seul root peut s'y mettre à l'écoute;Personne ne peut les utiliser;Ils sont désactivés par défaut;Ils sont réservés à UDP;2;Les systèmes Unix limitent aux programmes gérés en tant que root la mise à l'écoute sur un port inférieur à 1024, pour prévenir l'usurpation de services, la restriction ne s'applique pas aux clients.
Combien d'hôtes utilisables un réseau /26 comporte-t-il ?;62;30;126;64;2;Un /26 laisse 6 bits d'hôte, soit 64 adresses, dont 62 utilisables car l'adresse réseau et l'adresse de diffusion sont réservées.
Qu'est-ce que le CIDR permet, contrairement au subnetting classique ?;D'utiliser des masques implicites;D'attribuer des adresses sans masque;De supprimer les tables de routage;De rendre la portion réseau plus petite qu'une classe d'adresse, agrégeant plusieurs réseaux;5;Le CIDR (RFC1519) repose sur un masque explicite mais permet une portion réseau plus courte qu'une classe : un masque court agrège plusieurs réseaux pour le routage, d'où le nom de supernetting.
Que fait le NAT sur le routeur de bordure ?;Il bloque tout le trafic sortant;Il réécrit l'adresse source des paquets internes avec une adresse publique et tient une table de correspondances;Il chiffre les paquets;Il attribue des adresses par bail;3;Le NAT intercepte les paquets adressés depuis des adresses privées et réécrit leur adresse source (et parfois le port) avec une adresse IP extérieure réelle, en maintenant une table de correspondances.
Où se situe la frontière réseau/hôte d'une adresse IPv6 ?;À /128;À /64;À /48;À /56;3;La frontière entre partie réseau et partie hôte d'une adresse IPv6 est fixée à /64 : le subnetting n'existe plus dans le monde IPv6.
Quelle commande affiche la table de routage sans résolution DNS ?;ifconfig -a;netstat -i;netstat -rn;route flush;4;netstat -rn (ou netstat -nr) affiche la table de routage en présentant toutes les informations numériquement, sans requêtes DNS.
Dans quel cas le routage statique est-il une solution efficace ?;Sur un réseau local stable dont la topologie change peu;Sur la dorsale Internet;Sur les topologies complexes et changeantes;Quand aucun administrateur n'est disponible;2;Sur un réseau local stable, le routage statique est facile à gérer et fiable, mais il exige de connaître précisément la topologie et que celle-ci ne change pas souvent.
Que signale une redirection ICMP (ICMP redirect) ?;Une saturation du réseau;Une coupure de câble;Un conflit d'adresse IP;Que les tables de routage de l'expéditeur sont inexactes ou incomplètes;5;Quand un routeur transmet un paquet à une machine du même réseau que l'expéditeur, il en déduit que les tables de routage de l'expéditeur sont inexactes et le lui signale par un paquet Redirection ICMP.
Que découvre le protocole ARP ?;L'adresse matérielle associée à une adresse IP;Le serveur DHCP du réseau;La route par défaut;Le nom d'hôte d'une adresse IP;2;ARP découvre l'adresse matérielle (MAC) associée à une adresse IP particulière sur le réseau local, les résultats sont conservés dans le cache ARP.
Par quel message un client DHCP commence-t-il sa recherche de serveur ?;DHCPOFFER;DHCPDISCOVER;DHCPACK;DHCPREQUEST;3;Depuis l'état INIT, le client diffuse un DHCPDISCOVER, les serveurs répondent par DHCPOFFER, le client diffuse un DHCPREQUEST et le serveur confirme par DHCPACK.
Dans quel état une machine avec bail DHCP redémarre-t-elle ?;BOUND;INIT-REBOOT;INIT;SELECTING;3;Après un redémarrage, la machine démarre en état INIT-REBOOT et envoie un DHCPREQUEST reprenant l'adresse précédemment acquise, le serveur répond DHCPACK si elle est libre, DHCPNACK sinon.
Laquelle est une faiblesse reconnue du protocole DHCP ?;Le chiffrement obligatoire;L'absence d'authentification mutuelle client/serveur;La limitation à IPv6;L'impossibilité d'attribuer des adresses fixes;3;Parmi les faiblesses de DHCP figurent le déni de service possible, le single point of failure, l'absence d'authentification du client et du serveur, et l'inadéquation de l'adresse MAC comme identifiant.
Quel est le nom du démon serveur DHCP de l'ISC ?;dhclient;dhcpd;dhcrelay;dhcpagent;3;Le démon serveur de l'implémentation ISC est dhcpd, avec le fichier de configuration dhcpd.conf, l'agent de relais est le démon séparé dhcrelay.
Quand faut-il désactiver l'IP forwarding sur un système ?;Uniquement sur les routeurs;Jamais;Quand le système n'est pas censé fonctionner comme routeur;Toujours, sans exception;4;Un système avec IP forwarding actif peut agir comme routeur, sauf s'il doit vraiment l'être, il faut le désactiver car cela peut aider les paquets d'un intrus à échapper aux scanners et au filtrage.
Pourquoi le routage source est-il déconseillé ?;Il n'est pas normalisé;Il permet à un attaquant de faire croire qu'un paquet provient de votre réseau et de franchir le pare-feu;Il consomme trop de mémoire;Il ralentit le réseau;3;Le routage source contourne l'algorithme de routage normal, comme les paquets sont souvent filtrés selon leur origine, un attaquant peut router un paquet pour qu'il semble venir de votre réseau et passer le pare-feu.
Quel fichier configure un poste en client DNS ?;/etc/resolv.conf;/etc/hosts;/etc/nsswitch.conf;/etc/named.conf;2;Pour configurer un ordinateur en client DNS, il suffit de renseigner /etc/resolv.conf, qui liste les domaines de recherche et jusqu'à trois adresses de serveurs de noms.
Combien d'entrées nameserver /etc/resolv.conf accepte-t-il au maximum ?;Deux;Trois;Cinq;Une;3;On peut avoir jusqu'à trois entrées nameserver dans /etc/resolv.conf, les serveurs sont contactés dans l'ordre et il est recommandé d'en avoir plus d'un.
Où HP-UX stocke-t-il tous ses paramètres de configuration réseau ?;Dans /etc/rc.config.d/netconf;Dans /etc/sysconfig/network;Dans l'ODM;Dans /etc/network/interfaces;2;Sous HP-UX, tous les paramètres de configuration réseau sont définis dans /etc/rc.config.d/netconf, lu dans l'environnement au démarrage, AIX, lui, utilise l'ODM.
Sous quelle forme AIX stocke-t-il les informations de configuration réseau ?;Dans /proc;Dans l'Object Data Manager (ODM), sous forme attribut/valeur;Dans des scripts shell;Dans le registre;3;Plutôt que des fichiers texte ou des scripts, AIX stocke la configuration réseau dans l'ODM (Object Data Manager) sous la forme de données attribut/valeur, manipulées avec chdev, lsattr, no, mktcpip.
Pourquoi le DNS a-t-il remplacé les fichiers hosts ?;Parce qu'il devenait impossible de maintenir à jour les fichiers /etc/hosts;Parce que les fichiers hosts n'étaient pas hiérarchisés;Parce que TCP/IP l'imposait;Parce que les fichiers hosts étaient trop volumineux;2;Avec la croissance des réseaux, il est devenu impossible de maintenir à jour les fichiers /etc/hosts, la solution a été un annuaire réparti et hiérarchisé où chacun gère sa propre entrée, le DNS.
Quelle est une particularité de la base de données DNS ?;Elle est centralisée sur un seul serveur;Elle est en accès consultation uniquement, sans requête de modification;Elle n'est pas hiérarchisée;Elle change très fréquemment;3;La base DNS est répartie, petite, à faible fréquence de changements, hiérarchisée et en accès consultation uniquement (pas de requête de modification).
Que contient le premier point de l'adresse e-mail du responsable dans un champ SOA ?;Le numéro de série;Le TTL de la zone;Il est interprété comme un arobase;Un séparateur de sous-domaine;4;Dans le champ SOA, le premier point de l'adresse e-mail du responsable est considéré comme un arobase : hostmaster.toto.lan correspond à hostmaster@toto.lan.
À quoi sert un enregistrement MX dans une zone DNS ?;À définir le TTL;À associer un nom à une adresse IPv4;À déléguer la zone;À indiquer le serveur de messagerie du domaine avec une priorité;5;Le champ MX indique que les adresses de la forme utilisateur@domaine sont gérées par un serveur de mail donné, la valeur numérique est la priorité, la plus petite étant prioritaire.
Quels ports le protocole FTP utilise-t-il ?;21 pour les commandes et 20 pour les données;80 et 443;Uniquement le port 21;20 pour les commandes et 21 pour les données;2;/etc/services assigne ftp 21/tcp pour l'envoi des commandes et ftp-data 20/tcp pour la connexion de données, fermée dès la fin du transfert.
Quel fichier contient les utilisateurs non autorisés à utiliser FTP ?;/etc/passwd;/etc/ftpusers;/etc/ftpd.conf;/etc/shells;3;/etc/ftpusers contient les noms des utilisateurs non autorisés à utiliser FTP (root doit y figurer), /etc/shells liste au contraire les shells des utilisateurs autorisés.
Quand se situe la fin du temps Unix ?;Le 31 décembre 1999;Le 19 janvier 2038 à 4h14m07s GMT;Le 1er janvier 1970;Le 1er janvier 2100;3;Pour Unix le temps commence le 1er janvier 1970 et se termine le mardi 19 janvier 2038 à 4h14m07s GMT, soit 2147483647 secondes (0x7fffffff).
Quel agent de messagerie détermine le meilleur moyen d'acheminer un courrier selon sa destination ?;Le MUA;Le MDA;Le MTA;Le POP;4;Le MTA (Mail Transfer Agent), comparé à un centre de tri postal, détermine sur réception d'un courrier le meilleur moyen de l'acheminer (quel protocole) et le passe à ce moyen, ex. Sendmail, Postfix.
Quelle est la différence de principe entre POP et IMAP ?;POP transfère les messages vers le poste client, IMAP les conserve sur le serveur;IMAP ne fonctionne pas pour les nomades;POP stocke les messages sur le serveur, IMAP les transfère;Les deux suppriment les messages du serveur;2;Un client POP transfère les messages vers le poste (perte si panne du client), tandis qu'un serveur IMAP conserve les messages et ne les transfère jamais, ce qui convient aux utilisateurs nomades mais exige une gestion stricte de l'espace disque.
Quel démon Linux gère traditionnellement le NAT et le filtrage de paquets ?;dhcpd;NetworkManager;iptables;ethtool;4;Sous Linux, iptables applique à la fois le NAT (en réalité du PAT, multiplexant les connexions sur une adresse via les ports) et le filtrage des paquets, il faut activer ip_forward et charger les modules adéquats.
