Quelle norme définit les exigences de sécurité que respecte Windows Server 2008 ?;PCI-DSS;TCSEC (Trusted Computer System Evaluation Criteria);RGPD;ISO 27001;3;Les exigences fondamentales de sécurité satisfaites par Windows Server 2008 sont définies dans la norme TCSEC.
Que protège le mécanisme PatchGuard de Windows Server 2008 ?;Les partitions;Le noyau système contre les rootkits et les modifications;Les mots de passe;Les fichiers utilisateur;3;PatchGuard protège le système d'exploitation en mettant fin aux rootkits et à toute attaque cherchant à modifier le noyau système.
Que vérifie le KMCS (Kernel Mode Code Signing) ?;La taille des clusters;Le mot de passe administrateur;Que le code du noyau a une signature d'une autorité de certification approuvée;L'intégrité des fichiers utilisateur;4;Le KMCS vérifie que le code du noyau possède une signature fournie par une autorité de certification approuvée.
Dans quel composant s'exécute le SRM (Security Reference Monitor) ?;Explorer.exe;Lsass.exe;Winlogon.exe;Ntoskrnl.exe (l'exécutif);5;Le SRM est un composant de l'exécutif Ntoskrnl.exe, il gère la structure du jeton d'accès, les contrôles d'accès et les messages d'audit.
Où est stockée la base de données du service SAM ?;Dans le registre sous HKLM\SAM;Dans la mémoire vive;Dans Active Directory;Dans un fichier texte;2;La base SAM (utilisateurs et groupes locaux, mots de passe, attributs) est stockée dans le registre sous HKLM\SAM.
Quel processus gère les sessions et crée le shell à l'ouverture de session ?;Winlogon;Netlogon;SRM;LSASS;2;Winlogon.exe, en mode utilisateur, gère les sessions et crée le shell (interface utilisateur) quand un utilisateur ouvre une session.
Quel service crée le canal sécurisé vers un contrôleur de domaine ?;KSecDD;Netlogon;SAM;Winlogon;3;Le service d'ouverture de session Netlogon crée le canal sécurisé vers un contrôleur de domaine dans lequel transitent les requêtes de sécurité.
Comment sont gérées les ressources sous Windows ?;Sans contrôle d'accès;Uniquement via le registre;Sous forme de fichiers texte;De façon générique sous forme d'objets protégés par un descripteur de sécurité;5;Toutes les ressources sont gérées sous forme d'objets (File, Process, Key...) protégés par un descripteur de sécurité définissant les accès autorisés.
Qu'est-ce qu'un jeton d'accès (access token) ?;Un fichier journal;Un mot de passe temporaire;Une structure attachée à un processus définissant son contexte de sécurité;Une clé de chiffrement;4;Le jeton d'accès est attaché à un processus et définit son contexte de sécurité : identité et attributs d'autorisation (SID), sécurité par défaut des nouveaux objets, paramètres.
Où sont stockées les informations d'un compte de domaine ?;Dans Active Directory;Dans le fichier hosts;Dans le BIOS;Dans la base SAM locale;2;Les informations d'un compte de domaine sont stockées dans Active Directory, un compte local est stocké dans la base SAM de l'ordinateur.
