Quelle est la différence d'architecture entre IIS 6.0 et IIS 7.0 ?;Les deux sont monolithiques;IIS 7.0 ne prend plus en charge HTTP;IIS 6.0 est monolithique, IIS 7.0 est découpé en modules installables selon les besoins;IIS 6.0 est modulaire, IIS 7.0 est monolithique;4;L'architecture d'IIS 6.0 formait un seul bloc imposant l'installation complète, tandis qu'IIS 7.0 est découpé en modules dont on n'installe que ceux dont on a besoin (plus de 40 fonctionnalités).
Quel avantage NON attendu de l'architecture modulaire d'IIS 7.0 ?;Une amélioration des performances par allégement du serveur;Une installation en fonction des besoins;Une augmentation de la surface d'attaque;Une maintenance facilitée;4;L'architecture modulaire réduit au contraire la surface d'attaque, ses avantages sont l'allégement du serveur, l'installation ciblée, la sécurité accrue et la maintenance facilitée.
Que renvoie un serveur Web en réponse à une requête HTTP ou HTTPS ?;La table de routage;Les documents au format HTML correspondants;Uniquement des fichiers binaires;Un flux vidéo;3;Un serveur Web reçoit des requêtes URL de type HTTP ou HTTPS et renvoie les documents au format HTML correspondants.
Comment est implémenté l'écouteur HTTP.sys d'IIS ?;Comme un service en mode utilisateur;Comme un pilote de périphérique en mode noyau;Comme un script ASP;Comme une extension ISAPI;3;HTTP.sys, la pile de protocole HTTP, est implémenté comme un pilote de périphérique en mode noyau, il a remplacé l'API Windows Sockets (Winsock) dans IIS 6.0.
Quel composant HTTP.sys a-t-il remplacé dans IIS 6.0 ?;Active Directory;WAS;L'API Windows Sockets (Winsock);Le service WWW;4;Dans IIS 6.0, HTTP.sys a remplacé l'API Windows Sockets (Winsock), qui était le composant en mode utilisateur des versions précédentes pour recevoir les requêtes HTTP.
Quel avantage HTTP.sys apporte-t-il ?;La mise en cache et la mise en file d'attente en mode noyau;Le chiffrement obligatoire de toutes les pages;La réplication Active Directory;La compilation des scripts ASP;2;HTTP.sys offre la mise en cache en mode noyau (réponses servies sans passer en mode utilisateur), la mise en file d'attente en mode noyau et le pré-traitement et filtrage de sécurité des demandes.
Comment IIS gère-t-il les protocoles autres que HTTP et HTTPS ?;Via Windows Communication Foundation (WCF) et ses adaptateurs d'écoute;Il ne les gère pas;Via HTTP.sys uniquement;Via le service WWW;2;Pour les protocoles autres que HTTP/HTTPS, on utilise WCF (Windows Communication Foundation), dont les adaptateurs d'écoute fournissent l'écoute d'un protocole spécifique, par exemple NetTcpActivator pour net.tcp.
Dans IIS 7.0, entre quels services la fonctionnalité de publication Web est-elle répartie ?;Le service WWW et le service WAS;IIS et Active Directory;HTTP.sys et Winsock;Le service FTP et le service DNS;2;La fonctionnalité auparavant assurée par le seul service de publication Web est divisée entre le service WWW et le nouveau service d'activation de processus Windows (WAS), tous deux dans Svchost.exe.
Quel est le rôle du service WWW dans IIS 7.0 ?;Il gère seul les pools d'applications et les processus de travail;Il assure le routage IP;Il remplace Active Directory;Il est l'adaptateur d'écouteur pour HTTP.sys et notifie WAS des demandes en file d'attente;5;Dans IIS 7.0, le service WWW ne gère plus les processus : il configure et met à jour HTTP.sys, notifie WAS quand une demande entre dans la file d'attente et collecte les compteurs de performance HTTP.
Que gère WAS (Windows Process Activation Service) dans IIS 7.0 ?;Uniquement les requêtes HTTP;Le stockage des certificats;La sauvegarde de la métabase;La configuration des pools d'applications et les processus de travail, pour HTTP et non-HTTP;5;WAS gère la configuration du pool d'applications et les processus de travail à la place du service WWW, pour les protocoles HTTP comme non-HTTP, il peut fonctionner sans le service WWW si aucune fonctionnalité HTTP n'est requise.
Quelle est la différence entre une extension ISAPI et un filtre ISAPI ?;Les deux sont des scripts interprétés;Aucune, ce sont des synonymes;L'extension s'exécute sur demande (code compilé, rapide), le filtre examine chaque demande faite au serveur;L'extension examine chaque demande, le filtre s'exécute sur demande;4;Une extension ISAPI s'exécute sur demande comme un fichier ASP mais en code compilé plus rapide, tandis qu'un filtre ISAPI examine chaque demande faite au serveur jusqu'à en trouver une à traiter.
Qu'est-ce qu'ASP.NET ?;Un langage de balisage client;Un environnement de programmation orientée objet côté serveur en code managé, basé sur le framework .NET;Un protocole de transport;Un service d'annuaire;3;ASP.NET est un environnement de programmation orientée objet côté serveur permettant de créer des sites et applications Web en code managé sur le framework .NET, tandis qu'ASP est un environnement de script (VBScript, JScript).
À quoi sert l'interface CGI (Common Gateway Interface) ?;À définir comment un serveur Web transmet des informations à un programme externe;À authentifier les utilisateurs;À compresser le contenu statique;À chiffrer les communications;2;L'interface CGI définit la façon dont un serveur Web transmet des informations à un programme externe, par exemple lors du traitement d'un formulaire.
Où et quand s'exécute un script SSI (Server-Side Includes) ?;Dans le noyau, via HTTP.sys;Sur le client, après réception de la page;Sur un serveur proxy intermédiaire;Sur le serveur, avant l'envoi de la page au client;5;Le SSI est un langage de script qui génère dynamiquement des pages HTML : le script s'exécute sur le serveur avant l'envoi de la page au client, généralement pour insérer un fichier dans un autre.
Que fait le module Restrictions IP et Domaine d'IIS ?;Il autorise ou refuse le contenu selon l'adresse IP d'origine ou le nom de domaine de la demande;Il mappe les certificats client;Il journalise les transactions dans une base ODBC;Il compresse le contenu dynamique;2;Le module Restrictions IP et Domaine gère l'autorisation ou le refus du contenu en fonction de l'adresse IP d'origine ou du nom de domaine de la demande.
Quel risque présente l'activation de la compression du contenu dynamique dans IIS ?;La désactivation de la journalisation;Un ralentissement du site si l'utilisation du processeur du serveur est déjà très élevée;Une perte de données définitive;L'impossibilité d'utiliser SSL;3;La compression dynamique économise la bande passante, mais si le processeur du serveur est déjà très sollicité, la charge supplémentaire qu'elle impose peut ralentir le site.
IIS est-il installé par défaut sur Windows Server 2008 ?;Oui, avec tous les modules;Non, il faut le télécharger sur Internet;Oui, mais désactivé;Non, il s'installe via l'Assistant Ajout de rôles du Gestionnaire de serveur;5;Par défaut, IIS n'est pas installé sur Windows Server 2008, on l'installe avec l'Assistant Ajout de rôles du Gestionnaire de serveur, seul un minimum de composants étant installé.
Quelle commande ouvre le Gestionnaire des services IIS ?;iisreset;services.msc;inetmgr;dnsmgmt.msc;4;Le Gestionnaire des services IIS, composant enfichable MMC, s'ouvre en tapant la commande inetmgr.
Que sauvegarde la fonction de sauvegarde de configuration d'IIS via la MMC ?;Les paramètres de la métabase IIS, mais pas les fichiers de contenu ni le registre;Uniquement les journaux;Le contenu des sites Web et le registre;L'ensemble du système d'exploitation;2;Cette méthode sauvegarde les paramètres de la métabase pour restaurer une configuration antérieure, mais pas les fichiers de contenu ni les paramètres du registre, elle ne survit pas à une réinstallation d'IIS et ne peut pas restaurer une configuration sur un autre ordinateur.
De quelle norme WebDAV est-il une extension ?;De la norme LDAP;De la norme SMB;De la norme HTTP 1.1;De la norme FTP;4;WebDAV (Web-based Distributed Authoring and Versioning) est une extension de la norme HTTP 1.1 permettant d'afficher des supports de stockage via une connexion HTTP.
Que permet le verrouillage d'une ressource dans WebDAV ?;Le fichier est répliqué sur tous les serveurs;Le fichier devient inaccessible à tous;Le fichier est chiffré automatiquement;Plusieurs utilisateurs peuvent lire un fichier, mais un seul peut le modifier à la fois;5;WebDAV permet de verrouiller et déverrouiller des ressources pour que plusieurs personnes puissent lire un fichier simultanément, une seule pouvant le modifier à la fois.
Qu'apporte le FTP Restart pris en charge par IIS ?;La reprise d'un téléchargement interrompu à partir de son point d'interruption;La conversion des fichiers en HTML;Le chiffrement automatique des transferts FTP;La compression des fichiers transférés;2;Le FTP Restart permet, si un transfert depuis un site FTP est interrompu, de reprendre le téléchargement à son point d'interruption sans retélécharger le fichier entier.
Comment l'authentification de base transmet-elle les mots de passe ?;Jamais transmis sur le réseau;Encodés en Base64 mais non chiffrés;Chiffrés en AES 256 bits;Hachés en SHA-1;3;L'authentification de base (spécification HTTP 1.0) transmet les mots de passe encodés en Base64 mais non chiffrés, d'où le besoin d'une connexion sûre (SSL/TLS ou ligne dédiée).
Pourquoi l'authentification Digest est-elle plus sûre que l'authentification de base ?;Elle fonctionne avec tous les navigateurs;Elle chiffre toute la session en 128 bits;Les autorisations subissent un hachage unilatéral non déchiffrable, avec un ajout serveur empêchant la réutilisation du hash;Elle n'exige aucun contrôleur de domaine;4;En authentification Digest, les autorisations subissent un hachage unilatéral (le texte original ne peut pas être retrouvé) et le serveur ajoute des informations avant le hachage pour empêcher la capture et la réutilisation du hash, elle exige un contrôleur de domaine Windows et Internet Explorer 5 ou ultérieur.
Quels sont les trois principaux mécanismes de sécurité d'IIS ?;Authentification, autorisations et cryptage;Réplication, sauvegarde et restauration;Routage, filtrage et NAT;Journalisation, compression et cache;2;Les principaux mécanismes de sécurité d'IIS sont l'authentification (identité des utilisateurs), les autorisations et le cryptage (protection du contenu qui circule sur Internet).
Quel compte le serveur affecte-t-il à un utilisateur en authentification anonyme ?;Un compte Kerberos temporaire;Le compte SYSTEM;Un compte Windows nommé IUSR_nom_ordinateur;Le compte Administrateur;4;En authentification anonyme, le serveur Web affecte à l'utilisateur un compte Windows nommé IUSR_nom_ordinateur, on peut créer plusieurs comptes anonymes pour des accès différents.
Pourquoi l'authentification intégrée Windows est-elle considérée comme sûre ?;Elle fonctionne avec les proxys HTTP;Elle est compatible avec tous les navigateurs;Le nom d'utilisateur et le mot de passe ne sont pas envoyés sur le réseau, le navigateur prouve le mot de passe par échange cryptographique;Elle chiffre les pages en 128 bits;4;L'authentification intégrée Windows (NTLM ou Kerberos v5) n'envoie ni nom ni mot de passe sur le réseau : le navigateur prouve la connaissance du mot de passe par un échange cryptographique, elle ne fonctionne toutefois qu'avec Internet Explorer 2.0+ et pas via un proxy HTTP.
Quel est l'état par défaut de l'emprunt d'identité ASP.NET ?;Désactivé;Activé pour tous les utilisateurs;Activé pour les seuls administrateurs;Activé uniquement en HTTPS;2;Par défaut, l'emprunt d'identité ASP.NET est désactivé, activé, l'application peut s'exécuter en tant qu'utilisateur authentifié par IIS 7 ou sous un compte arbitraire.
Qu'est devenu le modèle d'autorisation AzMan dans IIS 7 ?;Il a été renommé WebDAV;Il a été retiré et remplacé par un modèle proche de celui d'ASP.NET;Il a été fusionné avec Kerberos;Il est devenu obligatoire;3;AzMan, introduit dans IIS 6.0, a été retiré dans IIS 7 au profit d'un nouveau modèle d'autorisation très semblable au modèle d'autorisation ASP.NET.
Dans quel ordre le modèle d'autorisation d'URL d'IIS 7 traite-t-il les règles ?;Grand-parent, puis parent, puis enfant (inverse d'ASP.NET);Dans l'ordre alphabétique;Enfant, puis parent, puis grand-parent (comme ASP.NET);Dans un ordre aléatoire;2;Le modèle d'autorisation IIS traite les règles grand-parent, parent, puis enfant (les règles de refus en haut, ordre indifférent), à l'inverse d'ASP.NET qui les traite enfant, parent, grand-parent.
Quelle est la taille par défaut d'une clé de session SSL dans IIS, et sa taille maximale ?;Toujours 1024 bits;56 bits par défaut, jusqu'à 112 bits;40 bits par défaut, jusqu'à 128 bits;128 bits par défaut, jusqu'à 256 bits;4;La clé de session du serveur Web contient en général 40 bits par défaut, mais peut atteindre 128 bits selon le niveau de sécurité désiré.
Qu'est-ce que SGC (Server Gated Cryptography) ?;Une extension de SSL autorisant un chiffrement 128 bits, nécessitant un certificat SGC spécial;Un module de compression dynamique;Un protocole de routage;Un service de sauvegarde de la métabase;2;SGC est une extension de SSL permettant un chiffrement élevé avec des clés de 128 bits, les fonctions sont intégrées dans IIS mais nécessitent un certificat SGC spécial, fourni avec le High Encryption Pack pour Windows.
