Quel est l'outil principal de l'administrateur d'un serveur Windows Server 2008 ?;Le Gestionnaire des tâches;Le Gestionnaire de serveur;L'invite de commande;L'Observateur d'événements;3;Le Gestionnaire de serveur est l'outil local principal qui centralise toutes les tâches de gestion et de configuration du serveur (rôles, fonctionnalités, événements, stockage, pare-feu, dépannage...).
Qu'est-ce qu'un service de rôle sous Windows Server 2008 ?;Un composant enfichable MMC;Une fonctionnalité installée par défaut;Un sous-ensemble d'un rôle donné;Un rôle complet à lui seul;4;Un service de rôle est un sous-ensemble d'un rôle, un rôle peut fonctionner dès que plusieurs de ses services de rôle sont activés.
Combien de fonctionnalités sont définies par défaut sous Windows Server 2008 et combien sont installées à l'installation du système ?;41 définies, toutes installées;10 définies, 10 installées;35 définies, aucune installée;35 définies, 35 installées;4;Windows Server 2008 définit 35 fonctionnalités (41 sous R2), mais aucune n'est installée lors de l'installation du système d'exploitation.
Quelle est l'extension d'un fichier de console MMC ?;.rdp;.exe;.msi;.msc;5;L'extension des composants logiciels enfichables et des fichiers de console MMC est .msc.
Quel est le mode par défaut d'une console MMC ?;Le mode lecture seule;Le mode Auteur, sans restriction;Le mode Utilisateur avec accès total;Le mode Utilisateur avec fenêtre unique;3;Le mode Auteur est le mode par défaut et ne présente aucune restriction, le mode Utilisateur sert à restreindre les actions, notamment pour la délégation.
Quelle fonctionnalité RSAT remplace-t-elle des versions précédentes de Windows ?;La console MMC;Ntbackup.exe;L'adminpak;Le Gestionnaire de serveur;4;Les outils d'administration de serveur distant (RSAT) sont des composants enfichables pour la gestion à distance de Windows Server 2008 et remplacent l'adminpak des versions précédentes.
Combien d'administrateurs peuvent se connecter simultanément en administration à distance sans licence supplémentaire ?;Dix;Un;Deux;Cinq;4;L'administration à distance (version Terminal Server réservée à l'administration) autorise la connexion simultanée de deux administrateurs sans licences supplémentaires, chacun ayant accès à tout le serveur.
Dans quel cas ocsetup et pkgmgr sont-ils les seuls moyens d'installer des rôles et fonctionnalités ?;Sous un Server Core;Sur un portable;En cluster;Sur un contrôleur de domaine;2;ocsetup et pkgmgr sont plus difficiles à mettre en œuvre que le Gestionnaire de serveur, mais restent les seuls moyens d'installer des rôles et fonctionnalités sous une installation Server Core.
Quelle est la relation entre WinRS et WinRM ?;WinRS exécute des commandes sur un ordinateur distant où WinRM est activé;WinRS chiffre, WinRM déchiffre;WinRM exécute des commandes là où WinRS est activé;Ce sont deux noms du même outil;2;WinRM (Windows Remote Management) est le service à activer sur l'ordinateur distant, et WinRS (Windows Remote Shell) permet d'y exécuter des commandes, par défaut les messages sont chiffrés avec des clés Kerberos ou NTLM.
Quelle fonction de sauvegarde a été supprimée dans Windows Server 2008 ?;vssadmin;Ntbackup.exe;secedit.exe;Wbadmin;3;La fonctionnalité de sauvegarde a été mise à jour dans Windows Server 2008 et la fonction Ntbackup.exe a été supprimée, au profit de la console MMC, de Wbadmin et des commandes PowerShell.
