"À quel besoin MPLS répond-il et qui l'a normalisé ?","Au besoin, exprimé par les opérateurs au milieu des années 1990, de simplifier et d'améliorer (réduction des congestions) le modèle IP over ATM dans les grands réseaux. MPLS (MultiProtocol Label Switching) est normalisé par l'IETF."
"Où et sur combien de bits les labels MPLS sont-ils insérés ?","Les labels MPLS sont des labels de 32 bits insérés entre les en-têtes de couche 2 et de couche 3."
"Que combine MPLS ?","Les mécanismes de la commutation de niveau 2 (ATM), qui offre une plus grande rapidité de passage des nœuds, et les fonctionnalités du routage de niveau 3 (IP), qui offre une grande souplesse dans le choix d'un chemin."
"Que permet MPLS aux opérateurs ?","Supporter les VPN (Virtual Private Network), supporter la QoS (Quality of Service) et gérer efficacement la bande passante ; l'ajout de nouveaux services est transparent pour les mécanismes de commutation de label, donc déployable sans modifier le cœur du réseau."
"Où MPLS s'intercale-t-il et de quoi est-il indépendant ?","Il s'intercale entre un protocole de niveau 3 (IP) et un réseau commuté (Ethernet, ATM, SDH...). Il est indépendant du niveau supérieur (les labels ne contiennent aucune information sur le protocole de niveau 3 ; en théorie tout protocole, en pratique seul IP est pris en charge) et indépendant de la technologie de niveau 2."
"Comment un datagramme traverse-t-il un réseau MPLS ?","Le routeur d'entrée détermine le routeur de sortie et le chemin à suivre en utilisant le routage de niveau 3 (chemin le plus court ou tenant compte de la réservation de ressources) ; une connexion est établie entre routeurs d'entrée et de sortie, puis les données sont transmises en utilisant uniquement la commutation de références."
"Où la référence MPLS est-elle placée selon le réseau commuté sous-jacent ?","Si le réseau commuté gère les références (par exemple ATM, dans la partie VPI/VCI de son en-tête), la référence MPLS y est insérée. Sinon, MPLS insère son propre en-tête entre l'en-tête IP et l'en-tête du réseau commuté (par exemple Ethernet). Dans tous les cas, les nœuds MPLS ne remontent pas jusqu'à la couche 3 pour commuter."
"Qu'est-ce qu'un LER (Label Edge Router) ?","Le routeur de bordure au point d'entrée du réseau MPLS : il consulte sa table et associe une référence et une interface de sortie au datagramme, en fonction de la destination et de la qualité de service demandée, puis découpe le message au format du réseau commuté sous-jacent, ajoute la référence et envoie la cellule."
"Qu'est-ce qu'un LSR (Label Switched Router) et quelle table utilise-t-il ?","Un nœud interne du réseau MPLS : il consulte sa table de commutation appelée LIB (Label Information Base), détermine la nouvelle référence et l'interface de sortie, remplace l'ancienne référence par la nouvelle dans l'en-tête, et expédie la cellule sur l'interface de sortie."
"Qu'est-ce qu'un LSP (Label Switching Path) ?","Un chemin dans le réseau MPLS, déterminé par un enchaînement de LSR et une succession de références."
"Les références MPLS sont-elles communes à tous les LSR du réseau ?","Non : une référence n'a de signification que pour un LSR et les équipements auxquels il est directement connecté. On peut retrouver le même numéro de référence sur deux LSR distincts, ou sur deux interfaces d'un même LSR (chaque interface a sa propre liste de références d'entrée et de sortie)."
"Un chemin MPLS tient-il compte de l'expéditeur du datagramme, et est-il bidirectionnel ?","Non : le chemin s'établit vers une destination sans tenir compte de l'expéditeur ; plusieurs émetteurs vers la même destination entrant par le même LER utilisent le même chemin, sans possibilité de les séparer. Le chemin est unidirectionnel : le trafic de retour peut emprunter un chemin différent (raisons d'administration ou de disponibilité des ressources)."
"Comment l'agrégation des chemins fonctionne-t-elle dans un réseau MPLS ?","Un LSR peut regrouper sous une même référence des données expédiées par plusieurs LSR vers le même point de sortie. Plus on se rapproche du LER de sortie, moins il y a de chemins possibles et de références utilisées : l'ensemble forme un arbre dont les branches partent des LER d'entrée et dont la base est le LER de sortie. Cela diminue le nombre de références et la taille des tables de commutation."
