"Quel est le principe fondateur des systèmes Unix/Linux concernant les fichiers ?","« Tout est fichier » : fichiers texte, fichiers de configuration, processus, périphériques (disques, imprimantes...) sont tous manipulés comme des fichiers."
"Qu'est-ce qu'une inode (i-nœud) ?","Une structure de données sur le disque qui décrit et stocke tous les attributs d'un fichier (propriétaire, taille, type, droits, dates, adressage des blocs) sauf son nom."
"Qu'est-ce qu'un répertoire du point de vue du système ?","Un fichier (identifié par une inode) contenant une table de correspondance entre des noms de fichiers et des numéros d'inode."
"Une inode est-elle unique sur tout le système ?","Non : elle n'est unique qu'au sein d'une même partition ; le système manipule les objets via le couple (disque, inode)."
"Comment une inode adresse-t-elle les blocs de données d'un fichier ?","Elle contient les numéros des 10 premiers blocs (directs), puis un bloc d'indirection simple, un double et un triple pour les fichiers plus gros."
"Quelle est la longueur maximale d'un nom de fichier sous Unix ?","255 caractères ; la casse est significative et certains caractères sont interdits (/, espace, *, parenthèses)."
"Différence entre chemin absolu et chemin relatif ?","Absolu : part de la racine / et identifie complètement le fichier. Relatif : part du répertoire courant (. = courant, .. = parent)."
"Quels sont les trois types de fichiers classiques ?","Le fichier normal (ou régulier), le répertoire (catalogue) et les fichiers spéciaux."
"Qu'est-ce qu'un fichier spécial ?","Un fichier associé à un dispositif d'entrée-sortie (disque, terminal, imprimante, carte réseau...) ; son inode ne contient pas d'adresses de blocs mais l'identification du pilote et du périphérique."
"Différence entre fichier spécial en mode caractère et en mode bloc ?","Mode caractère : E/S caractère par caractère, sans tampon (clavier, écran, imprimante). Mode bloc : E/S bloc par bloc via un buffer (disques, bandes)."
"À quoi servent les numéros majeur et mineur d'un fichier périphérique ?","Le numéro majeur identifie le pilote (et le contrôleur) ; le numéro mineur identifie le périphérique précis ou une de ses particularités (partition, emplacement, numéro de carte)."
"Différence entre lien dur (physique) et lien symbolique ?","Le lien dur partage l'inode du fichier cible (pas d'inode propre, impossible entre partitions). Le lien symbolique a sa propre inode et pointe vers un chemin (devient « cassé » si la cible disparaît)."
"Qu'est-ce qu'un tube nommé (FIFO) ?","Un fichier spécial portant un nom dans l'arborescence, permettant une communication entre processus en flot continu d'octets, premier entré premier sorti ; la lecture y est destructive."
"Différence entre une socket et un tube ?","La socket (apparue sous BSD) permet une communication bidirectionnelle et entre processus sur des machines distantes ; le tube est unidirectionnel et local."
"Qu'est-ce qu'un pseudo-terminal ?","Une paire de périphériques caractère virtuels formant un canal bidirectionnel (extrémité maître et extrémité esclave, cette dernière se comportant comme un terminal) ; commande tty, ex. /dev/pts/1."
"Que contiennent /bin et /sbin ?","Les binaires système primordiaux utilisés pendant le boot, sur la même partition que / pour être disponibles avant le montage des autres partitions (/sbin : binaires d'administration)."
"Que contient /etc ?","Les fichiers de configuration des utilitaires primordiaux (passwd, group, hosts, fstab, inittab, resolv.conf, syslog.conf...)."
"Que contient /dev ?","Les fichiers spéciaux permettant d'accéder aux ressources physiques (disques, RAM...) ; organisation « en vrac » (Linux, FreeBSD) ou structurée en sous-répertoires (Solaris, HP-UX)."
"Différence entre /tmp et /var/tmp ?","/tmp est en principe vidé au démarrage de la machine ; /var/tmp ne l'est pas."
"Que contient /proc (apport Linux) ?","Une représentation sous forme de fichiers et répertoires virtuels d'informations sur les processus, le matériel et le noyau."
"Qu'est-ce que le système de fichiers de type System V (s5fs) ?","Le premier modèle Unix, avec de petits blocs (1 ou 2 ko) ; métadonnées : boot block, super block (élément critique), i-list, data blocks ; aujourd'hui dépassé."
"Qu'apporte le FFS (Fast File System) de Berkeley ?","Des blocs plus grands (jusqu'à 64 ko) avec des fragments, un super bloc répliqué et des inodes répartis dans des groupes de cylindres pour améliorer fiabilité et récupération ; devenu la norme UFS. Inconvénient : fsck très long."
"Qu'apporte la journalisation (VxFS, JFS, ext3) ?","Un journal de transactions enregistrant les changements des métadonnées, permettant une restauration rapide et cohérente après un crash au lieu d'un long fsck."
"Qu'est-ce que ZFS et quelle est sa particularité ?","Un système de fichiers apparu en 2005 sous Solaris, premier système 128 bits ; auto-réparation avec disques redondants, RAID 0/1/5/6 intégré, compression à la volée, snapshots."
"Qu'est-ce qu'un « extent » dans ext4 ?","Une plage de blocs consécutifs sur le disque réservée à un fichier, remplaçant l'adressage indirect de blocs d'ext3 : moins de fragmentation, meilleures performances sur gros fichiers, fsck plus rapide."
"Quelles sont les tailles maximales d'ext4 (fichier et système de fichiers) ?","Fichier jusqu'à 16 To ; système de fichiers jusqu'à 1 exaoctet (1024 pétaoctets), grâce à un nombre de blocs sur 48 bits."
"Quel est le principal risque d'ext4 par rapport à ext3 ?","La perte de données due à l'allocation différée (allocate-on-flush) : ext4 peut retarder l'écriture jusqu'à 60 secondes (5 s pour ext3), donc davantage de données perdues en cas de crash."
